"Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"WaterBuffalo","GO:0006805(PANTHER)","GO:0006805(PANTHER)","57/64108","97/137104",0.0116780989809626,0.0299268541261547,0.0145711057087337,"XP_025124129.1/XP_045018762.1/XP_045018767.1/XP_045018769.1/XP_045018768.1/XP_045018764.1/XP_045018765.1/XP_025124160.3/XP_006056836.4/XP_006056837.3/XP_006056839.1/XP_045018766.1/XP_006080960.3/XP_006056838.1/XP_044784933.2/XP_045018763.1/XP_044784934.1/XP_044798415.1/XP_025138544.1/XP_044798416.1/XP_044800849.1/XP_006048354.4/XP_044800844.2/XP_025144390.1/XP_025144384.3/XP_025144388.3/XP_044800845.2/XP_006048350.1/XP_006048352.4/XP_006061937.1/XP_025146109.1/XP_044785502.1/XP_006054500.1/XP_025122482.1/XP_006045143.3/XP_025124926.3/XP_006052113.3/XP_025124924.3/XP_006052133.4/XP_044786613.2/XP_006052135.1/XP_006046126.3/XP_045020044.1/XP_044792312.2/XP_006050769.1/XP_025130245.3/XP_025129704.1/XP_006067668.1/XP_025129705.1/XP_025130246.2/XP_045020041.1/XP_006071035.1/XP_006046365.3/XP_025129886.3/XP_025129568.3/XP_025129703.1/XP_044791050.2",57
"WaterBuffalo","GO:0061665(PANTHER)","GO:0061665(PANTHER)","40/64108","65/137104",0.0117459849211919,0.0300865965372684,0.0146488827964521,"XP_044787935.1/XP_044787952.1/XP_044787958.1/XP_044787945.1/XP_006072937.3/XP_025135426.1/XP_045021523.1/XP_025140601.1/XP_045021520.1/XP_045021522.1/XP_045021521.1/XP_025140600.1/XP_006051181.1/XP_006051180.1/XP_044802716.2/XP_044802717.2/XP_025147128.3/XP_044802718.2/XP_025149005.2/XP_025149006.1/XP_025149003.1/XP_006052142.3/XP_025152049.2/XP_006052141.1/XP_025121269.1/XP_025121270.1/XP_025121268.1/XP_025121272.1/XP_025121273.1/XP_025121275.1/XP_025121274.1/XP_025121271.1/XP_006075331.3/XP_025129222.3/XP_006075336.3/XP_006075335.3/XP_006075337.3/XP_006075330.3/XP_006075333.3/XP_006075332.3",40
"WaterBuffalo","GO:0006826(PANTHER)","GO:0006826(PANTHER)","28/64108","43/137104",0.011765835065735,0.0301089830294069,0.0146597825703483,"XP_044798994.1/XP_025141391.1/XP_025141398.1/XP_044798845.1/XP_025141402.1/XP_025141409.1/XP_006054278.2/XP_006054279.2/XP_025145881.3/XP_006051473.3/XP_006051476.3/XP_025125177.3/XP_044802076.2/XP_006063186.4/XP_006051474.3/XP_006042213.2/XP_025142302.1/XP_006042197.3/XP_025119866.1/XP_044786360.1/XP_045019605.1/NP_001277789.1/XP_044789384.1/XP_025131804.1/XP_025131803.1/XP_044792811.1/XP_025131805.1/XP_025131808.1",28
"WaterBuffalo","GO:0045504(PANTHER)","GO:0045504(PANTHER)","28/64108","43/137104",0.011765835065735,0.0301089830294069,0.0146597825703483,"XP_044789771.1/XP_044789769.1/XP_006070308.1/XP_025130716.1/XP_044789768.1/XP_044789775.1/XP_025135194.3/XP_044794447.2/XP_044794445.2/XP_044794448.2/XP_044796138.1/XP_006060517.2/XP_006047594.2/XP_025144288.3/XP_006077629.2/XP_045022286.1/XP_044802390.2/XP_025146658.1/XP_044802393.1/XP_044802392.1/XP_045022285.1/XP_006046633.1/XP_006056866.1/XP_006065413.1/XP_006065414.1/XP_006072157.2/XP_006079656.3/XP_006067875.4",28
"WaterBuffalo","GO:0000712(PANTHER)","GO:0000712(PANTHER)","34/64108","54/137104",0.0121361733194598,0.0310420289719077,0.0151140739235915,"XP_044780666.1/XP_044780598.1/XP_044780684.1/XP_044780752.1/XP_044780728.1/XP_025142495.2/XP_006064307.1/XP_044794925.2/XP_025136115.3/XP_006041217.4/XP_006068686.4/XP_044794402.2/XP_006059167.1/XP_006059166.1/XP_006059164.1/XP_044796177.1/XP_006059168.1/XP_006059165.1/XP_006076783.2/XP_006056505.2/XP_006057949.4/XP_025149572.3/XP_025149573.3/XP_045018118.1/XP_006073680.1/XP_044791875.1/XP_044791876.1/XP_044792313.1/XP_044792314.1/XP_044791942.2/XP_044791872.1/XP_044791873.1/XP_044791871.1/XP_044791874.1",34
"WaterBuffalo","GO:0006890(PANTHER)","GO:0006890(PANTHER)","49/64108","82/137104",0.0122730361329243,0.0313772904907781,0.0152773096252439,"XP_006070030.2/XP_025136049.1/XP_025136052.1/XP_025136050.1/XP_006063169.1/XP_044796223.1/XP_006063170.1/XP_025139229.2/XP_006063766.1/XP_025141561.1/XP_006044711.1/XP_044800069.1/XP_006060555.1/XP_006058182.1/XP_006043890.2/XP_006043889.2/XP_025146856.3/XP_006070199.3/XP_025146857.1/XP_025149571.1/XP_044782164.2/XP_025117326.3/XP_044782163.2/XP_025119062.1/XP_044783449.1/XP_044783447.1/XP_044783456.1/XP_044783452.1/XP_044783453.1/XP_044783450.1/XP_044783454.1/XP_044783451.1/XP_025119355.1/XP_025119354.1/XP_044783448.1/XP_006044750.1/XP_025124159.1/XP_044788098.1/XP_025124158.1/XP_006058761.2/XP_006055870.1/XP_006067899.3/XP_006058766.1/XP_006053380.1/XP_045019994.1/XP_044793165.2/XP_025131385.3/XP_045020410.1/XP_044791527.2",49
"WaterBuffalo","GO:0051082(PANTHER)","GO:0051082(PANTHER)","59/64108","101/137104",0.0122912539217296,0.0314090505684933,0.0152927733103928,"XP_006058686.1/XP_006063889.1/XP_006060694.1/XP_006059039.1/XP_006061628.3/XP_025134089.1/XP_006061629.3/XP_006059040.1/XP_045020538.1/XP_044788085.1/XP_006078224.1/XP_006059041.1/XP_006060693.1/XP_025128505.1/XP_025135616.1/XP_025135617.1/XP_006055533.1/XP_006068254.1/XP_025137445.1/XP_025144199.1/XP_006068502.1/XP_045021976.1/XP_044801368.1/XP_006042548.1/XP_006051367.1/XP_044802722.1/XP_006067760.1/XP_044803521.1/XP_044803525.1/XP_044803522.1/XP_044803520.1/XP_006046825.1/XP_006041075.1/XP_006068405.1/XP_044803512.2/XP_044803526.1/XP_044803524.1/XP_044803523.1/XP_006070856.1/XP_006066611.1/XP_025151670.3/XP_006066028.2/XP_006066304.3/XP_006066302.3/XP_006066303.3/XP_006074346.2/XP_025118451.2/XP_025119051.1/XP_025118452.2/XP_025119052.1/XP_025122222.1/XP_025122686.1/XP_006065322.1/XP_006049006.2/XP_006049007.2/XP_006068849.1/XP_006070207.2/XP_006057191.1/XP_045020202.1",59
"WaterBuffalo","GO:0001527(PANTHER)","GO:0001527(PANTHER)","16/64108","22/137104",0.0124312766828488,0.0314701165908643,0.0153225057862297,"XP_044794167.1/XP_044794166.1/XP_006066642.1/XP_044794163.1/XP_025134655.1/XP_044794162.1/XP_006066641.1/XP_025134654.1/XP_025134660.1/XP_025134658.1/XP_025134657.1/XP_006066644.1/XP_044794165.1/XP_025138950.2/XP_044796989.1/XP_025138947.1",16
"WaterBuffalo","GO:0003691(InterPro)","GO:0003691(InterPro)","16/64108","22/137104",0.0124312766828488,0.0314701165908643,0.0153225057862297,"XP_045020949.1/XP_045020946.1/XP_045020939.1/XP_045020948.1/XP_045020941.1/XP_045020950.1/XP_045020938.1/XP_045020942.1/XP_045020947.1/XP_045020940.1/XP_045020944.1/XP_045020945.1/XP_045020943.1/XP_045020937.1/XP_045020936.1/XP_045020951.1",16
"WaterBuffalo","GO:0005158(PANTHER)","GO:0005158(PANTHER)","16/64108","22/137104",0.0124312766828488,0.0314701165908643,0.0153225057862297,"XP_006074156.4/XP_025146567.1/XP_025146568.1/XP_025146569.1/XP_044802334.1/XP_044802332.1/XP_044802333.1/XP_006073568.2/XP_025146570.1/XP_025118365.1/XP_044783018.1/XP_025118367.1/XP_044783020.1/XP_006046545.3/XP_025131170.2/XP_006081028.3",16
"WaterBuffalo","GO:0005871(PANTHER)","GO:0005871(PANTHER)","16/64108","22/137104",0.0124312766828488,0.0314701165908643,0.0153225057862297,"XP_006062988.1/XP_006062986.1/XP_025136387.1/XP_025136386.1/XP_025150869.2/XP_044781313.1/XP_006071087.3/XP_025152023.2/XP_025152022.2/XP_025152024.2/XP_044781314.1/XP_044791648.1/XP_006050137.1/XP_045020182.1/XP_044791645.1/XP_044792955.2",16
"WaterBuffalo","GO:0008080(InterPro)","GO:0008080(InterPro)","16/64108","22/137104",0.0124312766828488,0.0314701165908643,0.0153225057862297,"XP_006045269.3/XP_006045268.3/XP_025135248.3/XP_025135249.3/XP_025135250.3/XP_025135253.3/XP_025135252.3/XP_006045270.3/XP_006046345.2/XP_006045995.2/XP_006045996.2/XP_006045994.2/XP_006062447.3/XP_025125433.1/XP_006064088.1/XP_044789655.1",16
"WaterBuffalo","GO:0008417(InterPro)","GO:0008417(InterPro)","16/64108","22/137104",0.0124312766828488,0.0314701165908643,0.0153225057862297,"XP_044790053.2/XP_044789965.2/XP_045019832.1/XP_025134611.2/XP_006052721.4/XP_044803950.1/XP_045022594.1/XP_044803951.1/XP_044803947.1/XP_044803948.1/XP_044803949.1/XP_044803946.1/XP_044803952.1/XP_006044650.3/XP_006062599.1/XP_025122747.1",16
"WaterBuffalo","GO:0015125(PANTHER)","GO:0015125(PANTHER)","16/64108","22/137104",0.0124312766828488,0.0314701165908643,0.0153225057862297,"XP_025139139.2/XP_006067684.3/XP_025139136.2/XP_025139141.1/XP_025139143.2/XP_045021254.1/XP_044797163.1/XP_025139146.1/XP_044797162.1/XP_006067688.1/XP_025139147.1/XP_025139145.1/XP_006074132.3/XP_025122203.3/XP_006074130.3/XP_006074131.3",16
"WaterBuffalo","GO:0015174(PANTHER)","GO:0015174(PANTHER)","16/64108","22/137104",0.0124312766828488,0.0314701165908643,0.0153225057862297,"XP_025141976.3/XP_025141964.3/XP_025141994.3/XP_025134625.1/XP_006068167.3/XP_006068168.1/XP_025134623.2/XP_025134624.2/XP_006068166.1/XP_025151851.1/XP_025151852.1/XP_044781220.1/XP_044781222.1/XP_006066584.1/XP_044781221.1/XP_006066585.1",16
"WaterBuffalo","GO:0016401(PANTHER)","GO:0016401(PANTHER)","16/64108","22/137104",0.0124312766828488,0.0314701165908643,0.0153225057862297,"XP_006073254.3/XP_025133966.1/XP_006073253.4/XP_025133965.3/XP_025135328.1/XP_006045338.1/XP_006045337.1/XP_044789904.2/XP_044789905.2/XP_006041428.2/XP_006041430.2/XP_025128475.2/XP_006041429.2/XP_025128473.2/XP_044789901.2/XP_044789903.2",16
"WaterBuffalo","GO:0017075(PANTHER)","GO:0017075(PANTHER)","16/64108","22/137104",0.0124312766828488,0.0314701165908643,0.0153225057862297,"XP_044795936.2/XP_044795937.2/XP_044795935.2/XP_044804247.1/XP_025149595.1/XP_044804248.1/XP_044804246.1/XP_044804250.1/XP_025149599.1/XP_044804249.1/XP_025149592.1/XP_044780963.2/XP_044780962.2/XP_044780964.2/XP_006071965.1/XP_006071966.1",16
"WaterBuffalo","GO:0018027(PANTHER)","GO:0018027(PANTHER)","16/64108","22/137104",0.0124312766828488,0.0314701165908643,0.0153225057862297,"XP_006041939.2/XP_006041940.2/XP_044784670.1/XP_025123360.2/XP_025123362.2/XP_025123355.2/XP_025117868.1/XP_025117869.1/XP_044782526.1/XP_025117871.1/XP_025117874.1/XP_044782525.1/XP_044782528.1/XP_025117870.1/XP_025117872.1/XP_044782527.1",16
"WaterBuffalo","GO:0030896(PANTHER)","GO:0030896(PANTHER)","16/64108","22/137104",0.0124312766828488,0.0314701165908643,0.0153225057862297,"XP_044799700.1/XP_006072763.1/XP_006072762.1/XP_044799701.1/XP_044802703.1/XP_006075287.1/XP_025123419.3/XP_025123418.3/XP_025123420.3/XP_006048370.4/XP_025126423.1/XP_044788483.1/XP_006071954.1/XP_044788481.1/XP_044788482.1/XP_044788480.1",16
"WaterBuffalo","GO:0033539(PANTHER)","GO:0033539(PANTHER)","16/64108","22/137104",0.0124312766828488,0.0314701165908643,0.0153225057862297,"XP_006052189.3/XP_025147497.3/XP_006052188.3/XP_006073254.3/XP_025133966.1/XP_006073253.4/XP_025133965.3/XP_045022661.1/XP_006041619.3/XP_044786130.1/XP_006053005.1/XP_025123281.1/XP_025122864.2/XP_044786131.1/XP_006065961.2/XP_006044468.1",16
"WaterBuffalo","GO:0042392(PANTHER)","GO:0042392(PANTHER)","16/64108","22/137104",0.0124312766828488,0.0314701165908643,0.0153225057862297,"XP_044793819.1/XP_044793818.1/XP_044793820.1/XP_025134127.2/XP_006079702.2/XP_006068255.1/XP_045022085.1/XP_006050737.1/XP_006072227.1/XP_044782392.2/XP_006045949.1/XP_006045950.1/XP_006045951.1/XP_025117651.1/XP_044782391.2/XP_006045948.3",16
"WaterBuffalo","GO:0046920(PANTHER)","GO:0046920(PANTHER)","16/64108","22/137104",0.0124312766828488,0.0314701165908643,0.0153225057862297,"XP_044790053.2/XP_044789965.2/XP_045019832.1/XP_025134611.2/XP_006052721.4/XP_044803950.1/XP_045022594.1/XP_044803951.1/XP_044803947.1/XP_044803948.1/XP_044803949.1/XP_044803946.1/XP_044803952.1/XP_006044650.3/XP_006062599.1/XP_025122747.1",16
"WaterBuffalo","GO:0048048(PANTHER)","GO:0048048(PANTHER)","16/64108","22/137104",0.0124312766828488,0.0314701165908643,0.0153225057862297,"XP_044794167.1/XP_044794166.1/XP_006066642.1/XP_044794163.1/XP_025134655.1/XP_044794162.1/XP_006066641.1/XP_025134654.1/XP_025134660.1/XP_025134658.1/XP_025134657.1/XP_006066644.1/XP_044794165.1/XP_025138950.2/XP_044796989.1/XP_025138947.1",16
"WaterBuffalo","GO:0070286(PANTHER)","GO:0070286(PANTHER)","16/64108","22/137104",0.0124312766828488,0.0314701165908643,0.0153225057862297,"XP_006054615.3/XP_006063202.2/XP_025151596.2/XP_025117194.2/XP_044782084.1/XP_006046283.3/XP_044785677.1/XP_044785676.1/XP_044785675.1/XP_044785674.1/XP_044785678.1/XP_006064060.4/XP_006064062.4/XP_006064061.4/XP_025131828.1/XP_006050779.1",16
"WaterBuffalo","GO:0070593(PANTHER)","GO:0070593(PANTHER)","16/64108","22/137104",0.0124312766828488,0.0314701165908643,0.0153225057862297,"XP_044803558.1/XP_044803559.1/XP_006052795.1/XP_045018058.1/XP_045018059.1/XP_045018057.1/XP_025126324.3/XP_044788656.2/XP_044788653.2/XP_044788657.2/XP_044788652.2/XP_044788650.2/XP_006067773.4/XP_044788654.2/XP_044788651.2/XP_044788655.2",16
"WaterBuffalo","GO:0140358(InterPro)","GO:0140358(InterPro)","16/64108","22/137104",0.0124312766828488,0.0314701165908643,0.0153225057862297,"XP_044799374.2/XP_044799367.2/XP_025142176.3/XP_025142160.3/XP_044799371.2/XP_025142033.3/XP_025142037.3/XP_044799357.2/XP_044799356.2/XP_044799359.2/XP_025142146.3/XP_025142167.3/XP_006059820.3/XP_025134652.2/XP_044794161.1/XP_006080415.1",16
"WaterBuffalo","GO:1900028(PANTHER)","GO:1900028(PANTHER)","16/64108","22/137104",0.0124312766828488,0.0314701165908643,0.0153225057862297,"XP_044801624.1/XP_006079431.2/XP_044801622.1/XP_006079430.2/XP_025145558.2/XP_044801626.1/XP_044801625.1/XP_044801627.1/XP_044801628.1/XP_044801629.1/XP_025145561.2/XP_006079432.2/XP_006079433.2/XP_006079434.2/XP_044801623.1/XP_044801621.1",16
"WaterBuffalo","GO:0001837(PANTHER)","GO:0001837(PANTHER)","13/64108","17/137104",0.0126940433774741,0.0318084674553443,0.0154872456613999,"XP_025138108.3/XP_044796440.2/XP_044796441.2/XP_006061272.3/XP_006061271.3/XP_006061275.3/XP_044796442.2/XP_025144070.2/XP_025144072.2/XP_025144071.2/XP_006054535.2/XP_006054536.2/XP_044804659.1",13
"WaterBuffalo","GO:0002218(InterPro)","GO:0002218(InterPro)","13/64108","17/137104",0.0126940433774741,0.0318084674553443,0.0154872456613999,"XP_044801362.1/XP_006060400.1/XP_044800095.1/XP_045021924.1/XP_025143343.1/XP_044803541.2/XP_044803538.2/XP_044803540.2/XP_006070864.2/XP_006070865.2/XP_006070866.2/XP_006070863.2/XP_006049636.1",13
"WaterBuffalo","GO:0004534(PANTHER)","GO:0004534(PANTHER)","13/64108","17/137104",0.0126940433774741,0.0318084674553443,0.0154872456613999,"XP_006078071.1/XP_006078073.1/XP_044802302.1/XP_044802306.1/XP_006078072.1/XP_006073853.1/XP_006073850.1/XP_025117363.1/XP_006073851.1/XP_006062876.1/XP_025119927.1/XP_006062877.1/XP_006062878.1",13
"WaterBuffalo","GO:0004659(PANTHER)","GO:0004659(PANTHER)","13/64108","17/137104",0.0126940433774741,0.0318084674553443,0.0154872456613999,"XP_025140316.1/XP_006075547.1/XP_006076796.1/XP_044780298.1/XP_025150455.1/XP_006075419.1/XP_025150454.1/XP_025150456.1/XP_045017900.1/XP_045018652.1/XP_006063273.2/XP_025120470.1/XP_025120472.1",13
"WaterBuffalo","GO:0005746(PANTHER)","GO:0005746(PANTHER)","13/64108","17/137104",0.0126940433774741,0.0318084674553443,0.0154872456613999,"XP_044781806.2/XP_044793561.1/XP_044796445.1/XP_044797223.1/XP_044801417.2/XP_025147376.2/XP_006062063.1/XP_044780517.1/XP_006056853.1/XP_006068800.2/XP_044792092.2/XP_044791743.2/XP_044793457.1",13
"WaterBuffalo","GO:0006751(PANTHER)","GO:0006751(PANTHER)","13/64108","17/137104",0.0126940433774741,0.0318084674553443,0.0154872456613999,"XP_006066311.1/XP_006044816.1/XP_006044817.1/XP_025119381.1/XP_006048145.1/XP_006048144.1/XP_025119383.1/XP_025123033.1/XP_025123034.1/XP_025123037.1/XP_025123036.1/XP_025123032.1/XP_025123035.1",13
"WaterBuffalo","GO:0006959(InterPro)","GO:0006959(InterPro)","13/64108","17/137104",0.0126940433774741,0.0318084674553443,0.0154872456613999,"XP_025125878.1/XP_044803273.1/XP_025125892.1/XP_044786134.1/XP_025125885.1/XP_025125919.1/XP_044786132.1/XP_006043616.2/XP_006043615.2/XP_006043617.2/XP_025133167.1/XP_044792492.1/XP_025133166.1",13
"WaterBuffalo","GO:0007130(PANTHER)","GO:0007130(PANTHER)","13/64108","17/137104",0.0126940433774741,0.0318084674553443,0.0154872456613999,"XP_025134702.3/XP_025134698.3/XP_025134696.3/XP_025134703.3/XP_006066417.1/XP_044800633.1/XP_044800634.1/XP_044800635.1/XP_044800636.1/XP_006061415.1/XP_045018415.1/XP_025122679.1/XP_025131831.2",13
"WaterBuffalo","GO:0016191(PANTHER)","GO:0016191(PANTHER)","13/64108","17/137104",0.0126940433774741,0.0318084674553443,0.0154872456613999,"XP_044795750.1/XP_025137260.1/XP_025137259.1/XP_006058979.2/XP_006058976.2/XP_006058977.2/XP_044800824.1/XP_044800825.1/XP_025149017.1/XP_025149016.1/XP_025149019.1/XP_006042567.1/XP_045019742.1",13
"WaterBuffalo","GO:0030116(InterPro)","GO:0030116(InterPro)","13/64108","17/137104",0.0126940433774741,0.0318084674553443,0.0154872456613999,"XP_025144713.1/XP_025149923.2/XP_025149079.1/XP_006067236.1/XP_025149077.1/XP_006067237.1/XP_006063050.2/XP_044788304.2/NP_001277825.1/XP_006063048.2/XP_025126232.2/XP_006063049.2/XP_044788305.2",13
"WaterBuffalo","GO:0031262(PANTHER)","GO:0031262(PANTHER)","13/64108","17/137104",0.0126940433774741,0.0318084674553443,0.0154872456613999,"XP_045019908.1/XP_045019910.1/XP_045019909.1/XP_006052901.1/XP_044800039.1/XP_006052898.1/XP_006052899.1/XP_044800038.1/XP_006052900.1/XP_025143232.1/XP_006063987.1/XP_006058719.3/XP_044792726.2",13
"WaterBuffalo","GO:0033065(PANTHER)","GO:0033065(PANTHER)","13/64108","17/137104",0.0126940433774741,0.0318084674553443,0.0154872456613999,"XP_025136990.1/XP_025136991.1/XP_025136994.1/XP_006061825.2/XP_025136992.1/XP_044795563.1/XP_025136993.1/XP_044795564.1/XP_025127193.3/XP_006079090.4/XP_025127194.3/XP_025127195.3/XP_006079089.4",13
"WaterBuffalo","GO:0042271(PANTHER)","GO:0042271(PANTHER)","13/64108","17/137104",0.0126940433774741,0.0318084674553443,0.0154872456613999,"XP_044785659.2/XP_025122640.1/XP_025122639.2/XP_044785660.2/XP_025122643.1/XP_025122638.2/XP_006079298.3/XP_044785664.2/XP_044785661.2/XP_044785663.2/XP_025122641.2/XP_025122642.1/XP_044785662.2",13
"WaterBuffalo","GO:0046330(InterPro)","GO:0046330(InterPro)","13/64108","17/137104",0.0126940433774741,0.0318084674553443,0.0154872456613999,"XP_025136773.1/XP_025116881.1/XP_044781884.1/XP_006071007.3/XP_006071003.3/XP_044783227.2/XP_006071004.3/XP_006071006.3/XP_044783228.2/XP_025131906.1/XP_025131907.1/XP_025131909.1/XP_025131908.1",13
"WaterBuffalo","GO:0048487(PANTHER)","GO:0048487(PANTHER)","13/64108","17/137104",0.0126940433774741,0.0318084674553443,0.0154872456613999,"XP_044794682.1/XP_025135576.2/XP_025135578.2/XP_044794683.1/XP_025137204.1/XP_025137203.1/XP_025137206.1/XP_044797190.2/XP_044797191.2/XP_006064347.3/XP_006064345.3/XP_044797192.2/XP_006064344.3",13
"WaterBuffalo","GO:0048598(PANTHER)","GO:0048598(PANTHER)","13/64108","17/137104",0.0126940433774741,0.0318084674553443,0.0154872456613999,"XP_044801582.1/XP_006043893.1/XP_006073813.3/XP_006073810.3/XP_006073809.3/XP_044782181.1/XP_006073811.3/XP_006073814.3/XP_006055455.1/XP_006079263.2/XP_006079262.2/XP_044790847.2/XP_044790846.2",13
"WaterBuffalo","GO:0051299(PANTHER)","GO:0051299(PANTHER)","13/64108","17/137104",0.0126940433774741,0.0318084674553443,0.0154872456613999,"XP_025136435.1/XP_006062947.1/XP_025136427.1/XP_025136430.1/XP_025136429.1/XP_025136428.1/XP_006062949.1/XP_044795270.1/XP_006062948.1/XP_025136431.1/XP_044795271.1/XP_025136437.1/XP_025136436.1",13
"WaterBuffalo","GO:0051606(PANTHER)","GO:0051606(PANTHER)","13/64108","17/137104",0.0126940433774741,0.0318084674553443,0.0154872456613999,"XP_044785659.2/XP_025122640.1/XP_025122639.2/XP_044785660.2/XP_025122643.1/XP_025122638.2/XP_006079298.3/XP_044785664.2/XP_044785661.2/XP_044785663.2/XP_025122641.2/XP_025122642.1/XP_044785662.2",13
"WaterBuffalo","GO:0080008(InterPro)","GO:0080008(InterPro)","13/64108","17/137104",0.0126940433774741,0.0318084674553443,0.0154872456613999,"XP_044782491.1/XP_044782492.1/XP_044782493.1/XP_006062586.3/XP_044785122.1/XP_044785123.1/XP_025121880.2/XP_044785117.1/XP_044785120.1/XP_006042480.3/XP_044785118.1/XP_006042479.3/XP_044785119.1",13
"WaterBuffalo","GO:0090599(PANTHER)","GO:0090599(PANTHER)","13/64108","17/137104",0.0126940433774741,0.0318084674553443,0.0154872456613999,"XP_006043265.1/XP_006043264.1/XP_044781106.2/XP_044781108.2/XP_025151637.3/XP_044781107.2/XP_006066268.4/XP_006066267.4/XP_044781105.2/XP_044781110.1/XP_025151641.3/XP_044781111.1/XP_025151638.3",13
"WaterBuffalo","GO:0098957(PANTHER)","GO:0098957(PANTHER)","13/64108","17/137104",0.0126940433774741,0.0318084674553443,0.0154872456613999,"XP_044793167.1/XP_044794357.1/XP_025127853.1/XP_025127852.1/XP_025127856.1/XP_025127851.1/XP_025127860.1/XP_025127850.1/XP_025127857.1/XP_025127855.1/XP_025127858.1/XP_025127861.2/XP_025127854.1",13
"WaterBuffalo","GO:1902017(InterPro)","GO:1902017(InterPro)","13/64108","17/137104",0.0126940433774741,0.0318084674553443,0.0154872456613999,"XP_025136435.1/XP_006062947.1/XP_025136427.1/XP_025136430.1/XP_025136429.1/XP_025136428.1/XP_006062949.1/XP_044795270.1/XP_006062948.1/XP_025136431.1/XP_044795271.1/XP_025136437.1/XP_025136436.1",13
"WaterBuffalo","GO:0006606(PANTHER)","GO:0006606(PANTHER)","74/64108","130/137104",0.012740399190438,0.0318641681843026,0.0155143658259947,"XP_006060871.2/XP_044783467.2/XP_044783481.2/XP_025121802.3/XP_006058481.4/XP_044783473.2/XP_044783484.2/XP_044783471.2/XP_044783474.2/XP_044783478.2/XP_006060095.1/XP_044795257.1/XP_006060097.1/XP_025136556.1/XP_006062972.3/XP_044795256.1/XP_044796708.1/XP_006063352.1/XP_006069169.2/XP_006079604.4/XP_006069167.2/XP_025139720.3/XP_006069168.2/XP_045021135.1/XP_006043017.3/XP_025139719.3/XP_006063117.2/XP_025141022.1/XP_006067389.1/XP_025144706.1/XP_025144705.1/XP_025144704.1/XP_045022388.1/XP_045022390.1/XP_045022389.1/XP_025148414.1/XP_006070908.1/XP_044803551.1/XP_044780633.1/XP_025117649.3/XP_025117650.3/XP_025117589.2/XP_025117588.2/XP_025117590.2/XP_025119096.1/XP_006064809.1/XP_025122419.1/XP_006064808.1/XP_006064810.1/XP_006049006.2/XP_006049007.2/XP_025123628.1/XP_006054561.1/XP_025124483.1/XP_025125803.1/XP_006080130.1/XP_044787818.1/XP_025126271.1/XP_045019695.1/XP_044788564.1/XP_006059626.3/XP_025126274.1/XP_025126275.1/XP_044789774.2/XP_044788751.1/XP_025128135.3/XP_006077544.2/XP_025130219.3/XP_006071037.2/XP_044792185.1/XP_044792186.1/XP_006057170.3/XP_025131826.1/XP_025131827.1",74
"WaterBuffalo","GO:0004861(PANTHER)","GO:0004861(PANTHER)","24/64108","36/137104",0.012757425269361,0.0318641681843026,0.0155143658259947,"XP_044794812.1/XP_044794810.1/XP_044794811.1/XP_006062293.3/XP_006062294.3/XP_044794813.1/XP_025135730.2/XP_044794814.1/XP_006062292.1/XP_006060123.1/XP_044795711.1/XP_044795329.1/XP_044795330.1/XP_025136547.1/XP_025137218.1/XP_006067118.3/XP_006060119.2/XP_006060121.2/XP_006060115.2/XP_006060118.2/XP_006060117.2/XP_025137219.1/XP_006075723.1/XP_006059316.1",24
"WaterBuffalo","GO:0006665(PANTHER)","GO:0006665(PANTHER)","24/64108","36/137104",0.012757425269361,0.0318641681843026,0.0155143658259947,"XP_025129714.3/XP_025129723.3/XP_006045368.4/XP_006045367.4/XP_006045370.4/XP_025135342.3/XP_044794539.2/XP_025135343.3/XP_045021140.1/XP_006055610.2/XP_006055611.2/XP_006048207.2/XP_044802903.1/XP_044802904.1/XP_044802905.1/XP_025125229.1/XP_025125230.1/XP_025125223.1/XP_025125224.1/XP_006041025.1/XP_025125225.1/XP_006041026.1/XP_025125226.1/XP_025125228.1",24
"WaterBuffalo","GO:0006885(InterPro)","GO:0006885(InterPro)","24/64108","36/137104",0.012757425269361,0.0318641681843026,0.0155143658259947,"XP_044802237.2/XP_044802266.2/XP_044802256.2/XP_025146227.3/XP_044802251.2/XP_044802249.2/XP_044802241.2/XP_044802271.1/XP_006078063.3/XP_006055541.2/XP_006060726.4/XP_045018348.1/XP_044783482.2/XP_006048391.3/XP_025119086.3/XP_025124632.1/XP_006072108.1/XP_025132553.1/XP_025133131.1/XP_025132552.1/XP_025132551.1/XP_006056312.2/XP_025133130.1/XP_044792417.2",24
"WaterBuffalo","GO:0034453(InterPro)","GO:0034453(InterPro)","24/64108","36/137104",0.012757425269361,0.0318641681843026,0.0155143658259947,"XP_006048646.2/XP_006048648.2/XP_006048649.2/XP_006048647.2/XP_025150059.3/XP_044779938.2/XP_044779936.2/XP_044779937.2/XP_044782557.2/XP_044782560.2/XP_044782552.2/XP_044782562.2/XP_044782561.2/XP_044782563.2/XP_044782558.2/XP_025117792.3/XP_044782556.2/XP_044782555.2/XP_044782559.2/XP_044782554.2/XP_044782553.2/XP_044782564.2/XP_044791564.2/XP_025130439.3",24
