FamilyID	wild_yak	takin	water_buffalo
fam12583	2	2	2
fam12584	2	2	2
fam12585	2	2	2
fam12586	2	2	2
fam12587	2	2	2
fam12588	2	2	2
fam12589	2	2	2
fam12590	2	2	2
fam12591	2	2	2
fam12592	2	2	2
fam12593	2	2	2
fam12594	2	2	2
fam12595	2	2	2
fam12596	2	2	2
fam12597	2	2	2
fam12598	2	2	2
fam12599	2	2	2
fam12600	2	2	2
fam12601	2	2	2
fam12602	2	2	2
fam12603	2	2	2
fam12604	2	2	2
fam12605	2	2	2
fam12606	2	2	2
fam12607	2	2	2
fam12608	2	2	2
fam12609	2	2	2
fam12610	2	2	2
fam12611	2	2	2
fam12612	2	2	2
fam12613	2	2	2
fam12614	2	2	2
fam12615	2	2	2
fam12616	2	2	2
fam12617	2	2	2
fam12618	2	2	2
fam12619	2	2	2
fam12620	2	2	2
fam12621	2	2	2
fam12622	2	2	2
fam12623	2	2	2
fam12624	2	2	2
fam12625	2	2	2
fam12626	2	2	2
fam12627	2	2	2
fam12628	2	2	2
fam12629	2	2	2
fam12630	2	2	2
fam12631	2	2	2
fam12632	2	2	2
fam12633	2	2	2
fam12634	2	2	2
fam12635	2	2	2
fam12636	2	2	2
fam12637	2	2	2
fam12638	2	2	2
fam12639	2	2	2
fam12640	2	2	2
fam12641	2	2	2
fam12642	2	2	2
fam12643	2	2	2
fam12644	2	2	2
fam12645	2	2	2
fam12646	2	2	2
fam12647	2	2	2
fam12648	2	2	2
fam12649	2	2	2
fam12650	2	2	2
fam12651	2	2	2
fam12652	2	2	2
fam12653	2	2	2
fam12654	2	2	2
fam12655	2	2	2
fam12656	2	2	2
fam12657	2	2	2
fam12658	2	2	2
fam12659	2	2	2
fam12660	2	2	2
fam12661	2	2	2
fam12662	2	2	2
fam12663	2	2	2
fam12664	2	2	2
fam12665	2	2	2
fam12666	2	2	2
fam12667	2	2	2
fam12668	2	2	2
fam12669	2	2	2
fam12670	2	2	2
fam12671	2	2	2
fam12672	2	2	2
fam12673	2	2	2
fam12674	2	2	2
fam12675	2	2	2
fam12676	2	2	2
fam12677	2	2	2
fam12678	2	2	2
fam12679	2	2	2
fam12680	2	2	2
fam12681	2	2	2
fam12682	2	2	2
fam12683	2	2	2
fam12684	2	2	2
fam12685	2	2	2
fam12686	2	2	2
fam12687	2	2	2
fam12688	2	2	2
fam12689	2	2	2
fam12690	2	2	2
fam12691	2	2	2
fam12692	2	2	2
fam12693	2	2	2
fam12694	2	2	2
fam12695	2	2	2
fam12696	2	2	2
fam12697	2	2	2
fam12698	2	2	2
fam12699	2	2	2
fam12700	2	2	2
fam12701	2	2	2
fam12702	2	2	2
fam12703	2	2	2
fam12704	2	2	2
fam12705	2	2	2
fam12706	2	2	2
fam12707	2	2	2
fam12708	2	2	2
fam12709	2	2	2
fam12710	2	2	2
fam12711	2	2	2
fam12712	2	2	2
fam12713	2	2	2
fam12714	2	2	2
fam12715	2	2	2
fam12716	2	2	2
fam12717	2	2	2
fam12718	2	2	2
fam12719	2	2	2
fam12720	2	2	2
fam12721	2	2	2
fam12722	2	2	2
fam12723	2	2	2
fam12724	2	2	2
fam12725	2	2	2
fam12726	2	2	2
fam12727	2	2	2
fam12728	2	2	2
fam12729	2	2	2
fam12730	2	2	2
fam12731	2	2	2
fam12732	2	2	2
fam12733	2	2	2
fam12734	2	2	2
fam12735	2	2	2
fam12736	2	2	2
fam12737	2	2	2
fam12738	2	2	2
fam12739	2	2	2
fam12740	2	2	2
fam12741	2	2	2
fam12742	2	2	2
fam12743	2	2	2
fam12744	2	2	2
fam12745	2	2	2
fam12746	2	2	2
fam12747	2	2	2
fam12748	2	2	2
fam12749	2	2	2
fam12750	2	2	2
fam12751	2	2	2
fam12752	2	2	2
fam12753	2	2	2
fam12754	2	2	2
fam12755	2	2	2
fam12756	2	2	2
fam12757	2	2	2
fam12758	2	2	2
fam12759	2	2	2
fam12760	2	2	2
fam12761	2	2	2
fam12762	2	2	2
fam12763	2	2	2
fam12764	2	2	2
fam12765	2	2	2
fam12766	2	2	2
fam12767	2	2	2
fam12768	2	2	2
fam12769	2	2	2
fam12770	2	2	2
fam12771	2	2	2
fam12772	2	2	2
fam12773	2	2	2
fam12774	2	2	2
fam12775	2	2	2
fam12776	2	2	2
fam12777	2	2	2
fam12778	2	2	2
fam12779	2	2	2
fam12780	2	2	2
fam12781	2	2	2
fam12782	2	2	2
fam12783	2	2	2
fam12784	2	2	2
fam12785	2	2	2
fam12786	2	2	2
fam12787	2	2	2
fam12788	2	2	2
fam12789	2	2	2
fam12790	2	2	2
fam12791	2	2	2
fam12792	2	2	2
fam12793	2	2	2
fam12794	2	2	2
fam12795	2	2	2
fam12796	2	2	2
fam12797	2	2	2
fam12798	2	2	2
fam12799	2	2	2
fam12800	2	2	2
fam12801	2	2	2
fam12802	2	2	2
fam12803	2	2	2
fam12804	2	2	2
fam12805	2	2	2
fam12806	2	2	2
fam12807	2	2	2
fam12808	2	2	2
fam12809	2	2	2
fam12810	2	2	2
fam12811	2	2	2
fam12812	2	2	2
fam12813	2	2	2
fam12814	2	2	2
fam12815	2	2	2
fam12816	2	2	2
fam12817	2	2	2
fam12818	2	2	2
fam12819	2	2	2
fam12820	2	2	2
fam12821	2	2	2
fam12822	2	2	2
fam12823	2	2	2
fam12824	2	2	2
fam12825	2	2	2
fam12826	2	2	2
fam12827	2	2	2
fam12828	2	2	2
fam12829	2	2	2
fam12830	2	2	2
fam12831	2	2	2
fam12832	2	2	2
fam12833	2	2	2
fam12834	2	2	2
fam12835	2	2	2
fam12836	2	2	2
fam12837	2	2	2
fam12838	2	2	2
fam12839	2	2	2
fam12840	2	2	2
fam12841	2	2	2
fam12842	2	2	2
fam12843	2	2	2
fam12844	2	2	2
fam12845	2	2	2
fam12846	2	2	2
fam12847	2	2	2
fam12848	2	2	2
fam12849	2	2	2
fam12850	2	2	2
fam12851	2	2	2
fam12852	2	2	2
fam12853	2	2	2
fam12854	2	2	2
fam12855	2	2	2
fam12856	2	2	2
fam12857	2	2	2
fam12858	2	2	2
fam12859	2	2	2
fam12860	2	2	2
fam12861	2	2	2
fam12862	2	2	2
fam12863	2	2	2
fam12864	2	2	2
fam12865	2	2	2
fam12866	2	2	2
fam12867	2	2	2
fam12868	2	2	2
fam12869	2	2	2
fam12870	2	2	2
fam12871	2	2	2
fam12872	2	2	2
fam12873	2	2	2
fam12874	2	2	2
fam12875	2	2	2
fam12876	2	2	2
fam12877	2	2	2
fam12878	2	2	2
fam12879	2	2	2
fam12880	2	2	2
fam12881	2	2	2
fam12882	2	2	2
fam12883	2	2	2
fam12884	2	2	2
fam12885	2	2	2
fam12886	2	2	2
fam12887	2	2	2
fam12888	2	2	2
fam12889	2	2	2
fam12890	2	2	2
fam12891	2	2	2
fam12892	2	2	2
fam12893	2	2	2
fam12894	2	2	2
fam12895	2	2	2
fam12896	2	2	2
fam12897	2	2	2
fam12898	2	2	2
fam12899	2	2	2
fam12900	2	2	2
fam12901	2	2	2
fam12902	2	2	2
fam12903	2	2	2
fam12904	2	2	2
fam12905	2	2	2
fam12906	2	2	2
fam12907	2	2	2
fam12908	2	2	2
fam12909	2	2	2
fam12910	2	2	2
fam12911	2	2	2
fam12912	2	2	2
fam12913	2	2	2
fam12914	2	2	2
fam12915	2	2	2
fam12916	2	2	2
fam12917	2	2	2
fam12918	2	2	2
fam12919	2	2	2
fam12920	2	2	2
fam12921	2	2	2
fam12922	2	2	2
fam12923	2	2	2
fam12924	2	2	2
fam12925	2	2	2
fam12926	2	2	2
fam12927	2	2	2
fam12928	2	2	2
fam12929	2	2	2
fam12930	2	2	2
fam12931	2	2	2
fam12932	2	2	2
fam12933	2	2	2
fam12934	2	2	2
fam12935	2	2	2
fam12936	2	2	2
fam12937	2	2	2
fam12938	2	2	2
fam12939	2	2	2
fam12940	2	2	2
fam12941	2	2	2
fam12942	2	2	2
fam12943	2	2	2
fam12944	2	2	2
fam12945	2	2	2
fam12946	2	2	2
fam12947	2	2	2
fam12948	2	2	2
fam12949	2	2	2
fam12950	2	2	2
fam12951	2	2	2
fam12952	2	2	2
fam12953	2	2	2
fam12954	2	2	2
fam12955	2	2	2
fam12956	2	2	2
fam12957	2	2	2
fam12958	2	2	2
fam12959	2	2	2
fam12960	2	2	2
fam12961	2	2	2
fam12962	2	2	2
fam12963	2	2	2
fam12964	2	2	2
fam12965	2	2	2
fam12966	2	2	2
fam12967	2	2	2
fam12968	2	2	2
fam12969	2	2	2
fam12970	2	2	2
fam12971	2	2	2
fam12972	2	2	2
fam12973	2	2	2
fam12974	2	2	2
fam12975	2	2	2
fam12976	2	2	2
fam12977	2	2	2
fam12978	2	2	2
fam12979	2	2	2
fam12980	2	2	2
fam12981	2	2	2
fam12982	2	2	2
fam12983	2	2	2
fam12984	2	2	2
fam12985	2	2	2
fam12986	2	2	2
fam12987	2	2	2
fam12988	2	2	2
fam12989	2	2	2
fam12990	2	2	2
fam12991	2	2	2
fam12992	2	2	2
fam12993	2	2	2
fam12994	2	2	2
fam12995	2	2	2
fam12996	2	2	2
fam12997	2	2	2
fam12998	2	2	2
fam12999	2	2	2
fam13000	2	2	2
fam13001	2	2	2
fam13002	2	2	2
fam13003	2	2	2
fam13004	2	2	2
fam13005	2	2	2
fam13006	2	2	2
fam13007	2	2	2
fam13008	2	2	2
fam13009	2	2	2
fam13010	2	2	2
fam13011	2	2	2
fam13012	2	2	2
fam13013	2	2	2
fam13014	2	2	2
fam13015	2	2	2
fam13016	2	2	2
fam13017	2	2	2
fam13018	2	2	2
fam13019	2	2	2
fam13020	2	2	2
fam13021	2	2	2
fam13022	2	2	2
fam13023	2	2	2
fam13024	2	2	2
fam13025	2	2	2
fam13026	2	2	2
fam13027	2	2	2
fam13028	2	2	2
fam13029	2	2	2
fam13030	2	2	2
fam13031	2	2	2
fam13032	2	2	2
fam13033	2	2	2
fam13034	2	2	2
fam13035	2	2	2
fam13036	2	2	2
fam13037	2	2	2
fam13038	2	2	2
fam13039	2	2	2
fam13040	2	2	2
fam13041	2	2	2
fam13042	2	2	2
fam13043	2	2	2
fam13044	2	2	2
fam13045	2	2	2
fam13046	2	2	2
fam13047	2	2	2
fam13048	2	2	2
fam13049	2	2	2
fam13050	2	2	2
fam13051	2	2	2
fam13052	2	2	2
fam13053	2	2	2
fam13054	2	2	2
fam13055	2	2	2
fam13056	2	2	2
fam13057	2	2	2
fam13058	2	2	2
fam13059	2	2	2
fam13060	2	2	2
fam13061	2	2	2
fam13062	2	2	2
fam13063	2	2	2
fam13064	2	2	2
fam13065	2	2	2
fam13066	2	2	2
fam13067	2	2	2
fam13068	2	2	2
fam13069	2	2	2
fam13070	2	2	2
fam13071	2	2	2
fam13072	2	2	2
fam13073	2	2	2
fam13074	2	2	2
fam13075	2	2	2
fam13076	2	2	2
fam13077	2	2	2
fam13078	2	2	2
fam13079	2	2	2
fam13080	2	2	2
fam13081	2	2	2
fam13082	2	2	2
fam13083	2	2	2
fam13084	2	2	2
fam13085	2	2	2
fam13086	2	2	2
fam13087	2	2	2
fam13088	2	2	2
fam13089	2	2	2
fam13090	2	2	2
fam13091	2	2	2
fam13092	2	2	2
fam13093	2	2	2
fam13094	2	2	2
fam13095	2	2	2
fam13096	2	2	2
fam13097	2	2	2
fam13098	2	2	2
fam13099	2	2	2
fam13100	2	2	2
fam13101	2	2	2
fam13102	2	2	2
fam13103	2	2	2
fam13104	2	2	2
fam13105	2	2	2
fam13106	2	2	2
fam13107	2	2	2
fam13108	2	2	2
fam13109	2	2	2
fam13110	2	2	2
fam13111	2	2	2
fam13112	2	2	2
fam13113	2	2	2
fam13114	2	2	2
fam13115	2	2	2
fam13116	2	2	2
fam13117	2	2	2
fam13118	2	2	2
fam13119	2	2	2
fam13120	2	2	2
fam13121	2	2	2
fam13122	2	2	2
fam13123	2	2	2
fam13124	2	2	2
fam13125	2	2	2
fam13126	2	2	2
fam13127	2	2	2
fam13128	2	2	2
fam13129	2	2	2
fam13130	2	2	2
fam13131	2	2	2
fam13132	2	2	2
fam13133	2	2	2
fam13134	2	2	2
fam13135	2	2	2
fam13136	2	2	2
fam13137	2	2	2
fam13138	2	2	2
fam13139	2	2	2
fam13140	2	2	2
fam13141	2	2	2
fam13142	2	2	2
fam13143	2	2	2
fam13144	2	2	2
fam13145	2	2	2
fam13146	2	2	2
fam13147	2	2	2
fam13148	2	2	2
fam13149	2	2	2
fam13150	2	2	2
fam13151	2	2	2
fam13152	2	2	2
fam13153	2	2	2
fam13154	2	2	2
fam13155	2	2	2
fam13156	2	2	2
fam13157	2	2	2
fam13158	2	2	2
fam13159	2	2	2
fam13160	2	2	2
fam13161	2	2	2
fam13162	2	2	2
fam13163	2	2	2
fam13164	2	2	2
fam13165	2	2	2
fam13166	2	2	2
fam13167	2	2	2
fam13168	2	2	2
fam13169	2	2	2
fam13170	2	2	2
fam13171	2	2	2
fam13172	2	2	2
fam13173	2	2	2
fam13174	2	2	2
fam13175	2	2	2
fam13176	2	2	2
fam13177	2	2	2
fam13178	2	2	2
fam13179	2	2	2
fam13180	2	2	2
fam13181	2	2	2
fam13182	2	2	2
fam13183	2	2	2
fam13184	2	2	2
fam13185	2	2	2
fam13186	2	2	2
fam13187	2	2	2
fam13188	2	2	2
fam13189	2	2	2
fam13190	2	2	2
fam13191	2	2	2
fam13192	2	2	2
fam13193	2	2	2
fam13194	2	2	2
fam13195	2	2	2
fam13196	2	2	2
fam13197	2	2	2
fam13198	2	2	2
fam13199	2	2	2
fam13200	2	2	2
fam13201	2	2	2
fam13202	2	2	2
fam13203	2	2	2
fam13204	2	2	2
fam13205	2	2	2
fam13206	2	2	2
fam13207	2	2	2
fam13208	2	2	2
fam13209	2	2	2
fam13210	2	2	2
fam13211	2	2	2
fam13212	2	2	2
fam13213	2	2	2
fam13214	2	2	2
fam13215	2	2	2
fam13216	2	2	2
fam13217	2	2	2
fam13218	2	2	2
fam13219	2	2	2
fam13220	2	2	2
fam13221	2	2	2
fam13222	2	2	2
fam13223	2	2	2
fam13224	2	2	2
fam13225	2	2	2
fam13226	2	2	2
fam13227	2	2	2
fam13228	2	2	2
fam13229	2	2	2
fam13230	2	2	2
fam13231	2	2	2
fam13232	2	2	2
fam13233	2	2	2
fam13234	2	2	2
fam13235	2	2	2
fam13236	2	2	2
fam13237	2	2	2
fam13238	2	2	2
fam13239	2	2	2
fam13240	2	2	2
fam13241	2	2	2
fam13242	2	2	2
fam13243	2	2	2
fam13244	2	2	2
fam13245	2	2	2
fam13246	2	2	2
fam13247	2	2	2
fam13248	2	2	2
fam13249	2	2	2
fam13250	2	2	2
fam13251	2	2	2
fam13252	2	2	2
fam13253	2	2	2
fam13254	2	2	2
fam13255	2	2	2
fam13256	2	2	2
fam13257	2	2	2
fam13258	2	2	2
fam13259	2	2	2
fam13260	2	2	2
fam13261	2	2	2
fam13262	2	2	2
fam13263	2	2	2
fam13264	2	2	2
fam13265	2	2	2
fam13266	2	2	2
fam13267	2	2	2
fam13268	2	2	2
fam13269	2	2	2
fam13270	2	2	2
fam13271	2	2	2
fam13272	2	2	2
fam13273	2	2	2
fam13274	2	2	2
fam13275	2	2	2
fam13276	2	2	2
fam13277	2	2	2
fam13278	2	2	2
fam13279	2	2	2
fam13280	2	2	2
fam13281	2	2	2
fam13282	2	2	2
fam13283	2	2	2
fam13284	2	2	2
fam13285	2	2	2
fam13286	2	2	2
fam13287	2	2	2
fam13288	2	2	2
fam13289	2	2	2
fam13290	2	2	2
fam13291	2	2	2
fam13292	2	2	2
fam13293	2	2	2
fam13294	2	2	2
fam13295	2	2	2
fam13296	2	2	2
fam13297	2	2	2
fam13298	2	2	2
fam13299	2	2	2
fam13300	2	2	2
fam13301	2	2	2
fam13302	2	2	2
fam13303	2	2	2
fam13304	2	2	2
fam13305	2	2	2
fam13306	2	2	2
fam13307	2	2	2
fam13308	2	2	2
fam13309	2	2	2
fam13310	2	2	2
fam13311	2	2	2
fam13312	2	2	2
fam13313	2	2	2
fam13314	2	2	2
fam13315	2	2	2
fam13316	2	2	2
fam13317	2	2	2
fam13318	2	2	2
fam13319	2	2	2
fam13320	2	2	2
fam13321	2	2	2
fam13322	2	2	2
fam13323	2	2	2
fam13324	2	2	2
fam13325	2	2	2
fam13326	2	2	2
fam13327	2	2	2
fam13328	2	2	2
fam13329	2	2	2
fam13330	2	2	2
fam13331	2	2	2
fam13332	2	2	2
fam13333	2	2	2
fam13334	2	2	2
fam13335	2	2	2
fam13336	2	2	2
fam13337	2	2	2
fam13338	2	2	2
fam13339	2	2	2
fam13340	2	2	2
fam13341	2	2	2
fam13342	2	2	2
fam13343	2	2	2
fam13344	2	2	2
fam13345	2	2	2
fam13346	2	2	2
fam13347	2	2	2
fam13348	2	2	2
fam13349	2	2	2
fam13350	2	2	2
fam13351	2	2	2
fam13352	2	2	2
fam13353	2	2	2
fam13354	2	2	2
fam13355	2	2	2
fam13356	2	2	2
fam13357	2	2	2
fam13358	2	2	2
fam13359	2	2	2
fam13360	2	2	2
fam13361	2	2	2
fam13362	2	2	2
fam13363	2	2	2
fam13364	2	2	2
fam13365	2	2	2
fam13366	2	2	2
fam13367	2	2	2
fam13368	2	2	2
fam13369	2	2	2
fam13370	2	2	2
fam13371	2	2	2
fam13372	2	2	2
fam13373	2	2	2
fam13374	2	2	2
fam13375	2	2	2
fam13376	2	2	2
fam13377	2	2	2
fam13378	2	2	2
fam13379	2	2	2
fam13380	2	2	2
fam13381	2	2	2
fam13382	2	2	2
fam13383	2	2	2
fam13384	2	2	2
fam13385	2	2	2
fam13386	2	2	2
fam13387	2	2	2
fam13388	2	2	2
fam13389	2	2	2
fam13390	2	2	2
fam13391	2	2	2
fam13392	2	2	2
fam13393	2	2	2
fam13394	2	2	2
fam13395	2	2	2
fam13396	2	2	2
fam13397	2	2	2
fam13398	2	2	2
fam13399	2	2	2
fam13400	2	2	2
fam13401	2	2	2
fam13402	2	2	2
fam13403	2	2	2
fam13404	2	2	2
fam13405	2	2	2
fam13406	2	2	2
fam13407	2	2	2
fam13408	2	2	2
fam13409	2	2	2
fam13410	2	2	2
fam13411	2	2	2
fam13412	2	2	2
fam13413	2	2	2
fam13414	2	2	2
fam13415	2	2	2
fam13416	2	2	2
fam13417	2	2	2
fam13418	2	2	2
fam13419	2	2	2
fam13420	2	2	2
fam13421	2	2	2
fam13422	2	2	2
fam13423	2	2	2
fam13424	2	2	2
fam13425	2	2	2
fam13426	2	2	2
fam13427	2	2	2
fam13428	2	2	2
fam13429	2	2	2
fam13430	2	2	2
fam13431	2	2	2
fam13432	2	2	2
fam13433	2	2	2
fam13434	2	2	2
fam13435	2	2	2
fam13436	2	2	2
fam13437	2	2	2
fam13438	2	2	2
fam13439	2	2	2
fam13440	2	2	2
fam13441	2	2	2
fam13442	2	2	2
fam13443	2	2	2
fam13444	2	2	2
fam13445	2	2	2
fam13446	2	2	2
fam13447	2	2	2
fam13448	2	2	2
fam13449	2	2	2
fam13450	2	2	2
fam13451	2	2	2
fam13452	2	2	2
fam13453	2	2	2
fam13454	2	2	2
fam13455	2	2	2
fam13456	2	2	2
fam13457	2	2	2
fam13458	2	2	2
fam13459	2	2	2
fam13460	2	2	2
fam13461	2	2	2
fam13462	2	2	2
fam13463	2	2	2
fam13464	2	2	2
fam13465	2	2	2
fam13466	2	2	2
fam13467	2	2	2
fam13468	2	2	2
fam13469	2	2	2
fam13470	2	2	2
fam13471	2	2	2
fam13472	2	2	2
fam13473	2	2	2
fam13474	2	2	2
fam13475	2	2	2
fam13476	2	2	2
fam13477	2	2	2
fam13478	2	2	2
fam13479	2	2	2
fam13480	2	2	2
fam13481	2	2	2
fam13482	2	2	2
fam13483	2	2	2
fam13484	2	2	2
fam13485	2	2	2
fam13486	2	2	2
fam13487	2	2	2
fam13488	2	2	2
fam13489	2	2	2
fam13490	2	2	2
fam13491	2	2	2
fam13492	2	2	2
fam13493	2	2	2
fam13494	2	2	2
fam13495	2	2	2
fam13496	2	2	2
fam13497	2	2	2
fam13498	2	2	2
fam13499	2	2	2
fam13500	2	2	2
fam13501	2	2	2
fam13502	2	2	2
fam13503	2	2	2
fam13504	2	2	2
fam13505	2	2	2
fam13506	2	2	2
fam13507	2	2	2
fam13508	2	2	2
fam13509	2	2	2
fam13510	2	2	2
fam13511	2	2	2
fam13512	2	2	2
fam13513	2	2	2
fam13514	2	2	2
fam13515	2	2	2
fam13516	2	2	2
fam13517	2	2	2
fam13518	2	2	2
fam13519	2	2	2
fam13520	2	2	2
fam13521	2	2	2
fam13522	2	2	2
fam13523	2	2	2
fam13524	2	2	2
fam13525	2	2	2
fam13526	2	2	2
fam13527	2	2	2
fam13528	2	2	2
fam13529	2	2	2
fam13530	2	2	2
fam13531	2	2	2
fam13532	2	2	2
fam13533	2	2	2
fam13534	2	2	2
fam13535	2	2	2
fam13536	2	2	2
fam13537	2	2	2
fam13538	2	2	2
fam13539	2	2	2
fam13540	2	2	2
fam13541	2	2	2
fam13542	2	2	2
fam13543	2	2	2
fam13544	2	2	2
fam13545	2	2	2
fam13546	2	2	2
fam13547	2	2	2
fam13548	2	2	2
fam13549	2	2	2
fam13550	2	2	2
fam13551	2	2	2
fam13552	2	2	2
fam13553	2	2	2
fam13554	2	2	2
fam13555	2	2	2
fam13556	2	2	2
fam13557	2	2	2
fam13558	2	2	2
fam13559	2	2	2
fam13560	2	2	2
fam13561	2	2	2
fam13562	2	2	2
fam13563	2	2	2
fam13564	2	2	2
fam13565	2	2	2
fam13566	2	2	2
fam13567	2	2	2
fam13568	2	2	2
fam13569	2	2	2
fam13570	2	2	2
fam13571	2	2	2
fam13572	2	2	2
fam13573	2	2	2
fam13574	2	2	2
fam13575	2	2	2
fam13576	2	2	2
fam13577	2	2	2
fam13578	2	2	2
fam13579	2	2	2
fam13580	2	2	2
fam13581	2	2	2
fam13582	2	2	2
fam13583	2	2	2
fam13584	2	2	2
fam13585	2	2	2
fam13586	2	2	2
fam13587	2	2	2
fam13588	2	2	2
fam13589	2	2	2
fam13590	2	2	2
fam13591	2	2	2
fam13592	2	2	2
fam13593	2	2	2
fam13594	2	2	2
fam13595	2	2	2
fam13596	2	2	2
fam13597	2	2	2
fam13598	2	2	2
fam13599	2	2	2
fam13600	2	2	2
fam13601	2	2	2
fam13602	2	2	2
fam13603	2	2	2
fam13604	2	2	2
fam13605	2	2	2
fam13606	2	2	2
fam13607	2	2	2
fam13608	2	2	2
fam13609	2	2	2
fam13610	2	2	2
fam13611	2	2	2
fam13612	2	2	2
fam13613	2	2	2
fam13614	2	2	2
fam13615	2	2	2
fam13616	2	2	2
fam13617	2	2	2
fam13618	2	2	2
fam13619	2	2	2
fam13620	2	2	2
fam13621	2	2	2
fam13622	2	2	2
fam13623	2	2	2
fam13624	2	2	2
fam13625	2	2	2
fam13626	2	2	2
fam13627	2	2	2
fam13628	2	2	2
fam13629	2	2	2
fam13630	2	2	2
fam13631	2	2	2
fam13632	2	2	2
fam13633	2	2	2
fam13634	2	2	2
fam13635	2	2	2
fam13636	2	2	2
fam13637	2	2	2
fam13638	2	2	2
fam13639	2	2	2
fam13640	2	2	2
fam13641	2	2	2
fam13642	2	2	2
fam13643	2	2	2
fam13644	2	2	2
fam13645	2	2	2
fam13646	2	2	2
fam13647	2	2	2
fam13648	2	2	2
fam13649	2	2	2
fam13650	2	2	2
fam13651	2	2	2
fam13652	2	2	2
fam13653	2	2	2
fam13654	2	2	2
fam13655	2	2	2
fam13656	2	2	2
fam13657	2	2	2
fam13658	2	2	2
fam13659	2	2	2
fam13660	2	2	2
fam13661	2	2	2
fam13662	2	2	2
fam13663	2	2	2
fam13664	2	2	2
fam13665	2	2	2
fam13666	2	2	2
fam13667	2	2	2
fam13668	2	2	2
fam13669	2	2	2
fam13670	2	2	2
fam13671	2	2	2
fam13672	2	2	2
fam13673	2	2	2
fam13674	2	2	2
fam13675	2	2	2
fam13676	2	2	2
fam13677	2	2	2
fam13678	2	2	2
fam13679	2	2	2
fam13680	2	2	2
fam13681	2	2	2
fam13682	2	2	2
fam13683	2	2	2
fam13684	2	2	2
fam13685	2	2	2
fam13686	2	2	2
fam13687	2	2	2
fam13688	2	2	2
fam13689	2	2	2
fam13690	2	2	2
fam13691	2	2	2
fam13692	2	2	2
fam13693	2	2	2
fam13694	2	2	2
fam13695	2	2	2
fam13696	2	2	2
fam13697	2	2	2
fam13698	2	2	2
fam13699	2	2	2
fam13700	2	2	2
fam13701	2	2	2
fam13702	2	2	2
fam13703	2	2	2
fam13704	2	2	2
fam13705	2	2	2
fam13706	2	2	2
fam13707	2	2	2
fam13708	2	2	2
fam13709	2	2	2
fam13710	2	2	2
fam13711	2	2	2
fam13712	2	2	2
fam13713	2	2	2
fam13714	2	2	2
fam13715	2	2	2
fam13716	2	2	2
fam13717	2	2	2
fam13718	2	2	2
fam13719	2	2	2
fam13720	2	2	2
fam13721	2	2	2
fam13722	2	2	2
fam13723	2	2	2
fam13724	2	2	2
fam13725	2	2	2
fam13726	2	2	2
fam13727	2	2	2
fam13728	2	2	2
fam13729	2	2	2
fam13730	2	2	2
fam13731	2	2	2
fam13732	2	2	2
fam13733	2	2	2
fam13734	2	2	2
fam13735	2	2	2
fam13736	2	2	2
fam13737	2	2	2
fam13738	2	2	2
fam13739	2	2	2
fam13740	2	2	2
fam13741	2	2	2
fam13742	2	2	2
fam13743	2	2	2
fam13744	2	2	2
fam13745	2	2	2
fam13746	2	2	2
fam13747	2	2	2
fam13748	2	2	2
fam13749	2	2	2
fam13750	2	2	2
fam13751	2	2	2
fam13752	2	2	2
fam13753	2	2	2
fam13754	2	2	2
fam13755	2	2	2
fam13756	2	2	2
fam13757	2	2	2
fam13758	2	2	2
fam13759	2	2	2
fam13760	2	2	2
fam13761	2	2	2
fam13762	2	2	2
fam13763	2	2	2
fam13764	2	2	2
fam13765	2	2	2
fam13766	2	2	2
fam13767	2	2	2
fam13768	2	2	2
fam13769	2	2	2
fam13770	2	2	2
fam13771	2	2	2
fam13772	2	2	2
fam13773	2	2	2
fam13774	2	2	2
fam13775	2	2	2
fam13776	2	2	2
fam13777	2	2	2
fam13778	2	2	2
fam13779	2	2	2
fam13780	2	2	2
fam13781	2	2	2
fam13782	2	2	2
fam13783	2	2	2
fam13784	2	2	2
fam13785	2	2	2
fam13786	2	2	2
fam13787	2	2	2
fam13788	2	2	2
fam13789	2	2	2
fam13790	2	2	2
fam13791	2	2	2
fam13792	2	2	2
fam13793	2	2	2
fam13794	2	2	2
fam13795	2	2	2
fam13796	2	2	2
fam13797	2	2	2
fam13798	2	2	2
fam13799	2	2	2
fam13800	2	2	2
fam13801	2	2	2
fam13802	2	2	2
fam13803	2	2	2
fam13804	2	2	2
fam13805	2	2	2
fam13806	2	2	2
fam13807	2	2	2
fam13808	2	2	2
fam13809	2	2	2
fam13810	2	2	2
fam13811	2	2	2
fam13812	2	2	2
fam13813	2	2	2
fam13814	2	2	2
fam13815	2	2	2
fam13816	2	2	2
fam13817	2	2	2
fam13818	2	2	2
fam13819	2	2	2
fam13820	2	2	2
fam13821	2	2	2
fam13822	2	2	2
fam13823	2	2	2
fam13824	2	2	2
fam13825	2	2	2
fam13826	2	2	2
fam13827	2	2	2
fam13828	2	2	2
fam13829	2	2	2
fam13830	2	2	2
fam13831	2	2	2
fam13832	2	2	2
fam13833	2	2	2
fam13834	2	2	2
fam13835	2	2	2
fam13836	2	2	2
fam13837	2	2	2
fam13838	2	2	2
fam13839	2	2	2
fam13840	2	2	2
fam13841	2	2	2
fam13842	2	2	2
fam13843	2	2	2
fam13844	2	2	2
fam13845	2	2	2
fam13846	2	2	2
fam13847	2	2	2
fam13848	2	2	2
fam13849	2	2	2
fam13850	2	2	2
fam13851	2	2	2
fam13852	2	2	2
