species,latitude,longitude,country,year,dataset,basisOfRecord
"Bos indicus Linnaeus, 1758",19.156345,-104.375624,Mexico,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",11.482012,-85.557679,Nicaragua,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",27.4169,76.000739,India,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",11.803905,76.688003,India,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",23.223508,69.738064,India,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",26.488582,74.550942,India,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",21.084285,70.794441,India,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",21.115815,82.670326,India,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",-17.910917,-63.165436,Bolivia (Plurinational State of),2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",9.453153,100.001847,Thailand,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",9.348607,-82.208918,Panama,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",9.196,-79.538462,Panama,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",17.406498,78.477244,India,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",15.818094,102.594167,Thailand,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",27.204067,77.506608,India,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",13.723546,120.907304,Philippines,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",7.441803,125.825225,Philippines,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",20.290673,85.773581,India,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",22.51625,114.068924,Hong Kong,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",22.360316,114.152395,Hong Kong,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",20.442361,85.906985,India,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",22.408846,114.13795,Hong Kong,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",20.445305,85.907083,India,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",5.196654,96.912864,Indonesia,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",20.610654,-103.432874,Mexico,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",18.129136,-66.013642,Puerto Rico,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",27.419941,76.003437,India,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",18.542767,100.787396,Thailand,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",18.542814,100.786636,Thailand,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",12.299995,76.888137,India,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",4.943792,102.201028,Malaysia,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",17.947003,-92.971917,Mexico,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",4.56245,103.308924,Malaysia,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",4.695135,96.749399,Indonesia,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",14.184667,74.800728,India,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",14.184658,74.800713,India,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",13.275483,75.34407,India,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",13.864947,74.8143,India,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",14.543592,74.31845,India,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",12.663803,75.613953,India,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",-12.557106,131.297354,Australia,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",-18.372856,-52.662501,Brazil,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",22.416066,114.275758,Hong Kong,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",12.986203,80.192437,India,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",27.215182,77.502999,India,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",20.464794,85.911773,India,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",10.341113,-85.823097,Costa Rica,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",6.457351,3.240463,Nigeria,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",-20.457841,-55.827655,Brazil,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",13.827928,121.136004,Philippines,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",28.613876,77.208828,India,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",19.796143,85.826514,India,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",18.037702,100.109771,Thailand,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",27.097406,77.672242,India,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",27.183757,77.515656,India,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",-23.860438,141.021802,Australia,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",-3.373788,37.054002,"Tanzania, United Republic of",2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",-17.71664,-57.383413,Brazil,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",13.976547,102.760228,Thailand,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",-14.667235,143.586605,Australia,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",15.459222,73.997659,India,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",14.887093,100.420473,Thailand,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",-15.681032,131.130853,Australia,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",7.74982,98.779442,Thailand,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",29.72465,76.124236,India,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",-16.083577,128.395247,Australia,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",30.124579,78.323018,India,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",12.889933,99.628633,Thailand,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",22.408928,114.276101,Hong Kong,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",7.98934,-81.326454,Panama,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",9.16231,-79.104072,Panama,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",-18.342877,-52.640012,Brazil,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",20.649345,-105.190032,Mexico,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",21.159489,-88.17267,Mexico,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",8.032875,98.836338,Thailand,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",27.097539,77.666171,India,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",-3.135041,-58.438531,Brazil,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",27.170897,78.040594,India,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",27.065072,77.982714,India,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",10.751655,-85.380762,Costa Rica,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",21.405415,81.00319,India,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",9.545897,76.999253,India,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",-20.112687,-40.292515,Brazil,2024,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",15.60243,73.737013,India,2023,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",9.11048,123.028247,Philippines,2023,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",10.598773,107.070759,Viet Nam,2023,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",23.029383,72.646957,India,2023,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",11.121433,108.481407,Viet Nam,2023,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",12.990694,80.189306,India,2023,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",29.672053,75.239087,India,2023,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",22.324356,73.146114,India,2023,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",15.398192,73.811325,India,2023,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",26.670628,94.358569,India,2023,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",15.392964,73.863854,India,2023,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",8.490462,99.994142,Thailand,2023,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",3.555262,98.14478,Indonesia,2023,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",15.274127,120.383045,Philippines,2023,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",10.533333,-83.583333,Costa Rica,2023,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",7.495958,99.076699,Thailand,2023,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",9.486247,77.512547,India,2023,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",17.466605,78.636658,India,2023,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",11.15139,2.922992,Benin,2023,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",8.208089,-77.729008,Panama,2023,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",30.12977,78.325097,India,2023,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",20.323395,-104.795868,Mexico,2023,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",17.350695,78.480387,India,2023,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",6.328344,100.452643,Malaysia,2023,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",13.725162,120.897392,Philippines,2023,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",-19.562692,-40.599572,Brazil,2023,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",30.706491,76.779225,India,2023,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",30.081257,78.253182,India,2023,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",30.14715,78.597612,India,2023,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",28.543332,76.943901,India,2023,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",-17.594969,-63.140304,Bolivia (Plurinational State of),2023,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",14.843526,103.005132,Thailand,2023,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",10.967228,-74.954777,Colombia,2023,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",-14.681179,-57.143505,Brazil,2023,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",8.63128,-75.784058,Colombia,2023,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",15.036974,73.989975,India,2023,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",20.729476,121.812459,Philippines,2023,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",27.461067,77.431678,India,2023,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",8.602862,-83.451928,Costa Rica,2023,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",27.174804,77.522956,India,2023,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",27.416384,76.00026,India,2023,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",-17.191912,-51.117563,Brazil,2023,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",26.806167,75.811183,India,2023,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",26.806616,75.811615,India,2023,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",26.806179,75.811383,India,2023,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",20.727757,121.808467,Philippines,2023,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",20.727687,121.811006,Philippines,2023,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",26.92481,75.822938,India,2023,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",26.30392,73.017888,India,2023,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",28.83704,77.152562,India,2023,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",21.405445,81.003057,India,2023,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",28.468087,76.896125,India,2023,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",28.465972,76.88958,India,2023,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",28.604617,77.182836,India,2023,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",15.598622,73.734525,India,2023,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",15.677937,108.482025,Viet Nam,2023,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",15.586938,73.746336,India,2022,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",12.996872,80.250113,India,2022,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",17.447333,78.523728,India,2022,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",-15.699953,-48.186775,Brazil,2022,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",4.416013,101.187685,Malaysia,2022,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",27.159269,77.5232,India,2022,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",19.68258,-101.142065,Mexico,2022,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",-18.832809,49.161387,Madagascar,2022,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",28.638712,77.335423,India,2022,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",30.73663,76.644097,India,2022,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",33.376591,74.017273,Pakistan,2022,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",-16.508796,-56.768216,Brazil,2022,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",17.262734,106.707051,Viet Nam,2022,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",33.673613,73.309662,Pakistan,2022,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",33.699895,73.269813,Pakistan,2022,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",18.046375,-65.87979,Puerto Rico,2022,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",11.995632,77.142764,India,2022,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",26.383835,-108.363966,Mexico,2022,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",26.850459,75.76277,India,2022,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",14.533134,74.315956,India,2022,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",20.439792,1.807816,Algeria,2022,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",20.439792,1.807816,Algeria,2022,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",18.097781,-66.076333,Puerto Rico,2022,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",9.38554,-82.570566,Panama,2022,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",25.297938,91.897647,India,2022,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",5.3167,-72.28326,Colombia,2022,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",-23.722745,43.631284,Madagascar,2022,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",-23.723374,43.631412,Madagascar,2022,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",18.293906,-67.141964,Puerto Rico,2022,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",23.055698,72.567714,India,2021,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",22.276545,114.172905,Hong Kong,2021,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",22.389397,114.366433,Hong Kong,2021,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",28.483751,77.283478,India,2021,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",22.435047,114.063815,Hong Kong,2021,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",28.415712,77.297682,India,2021,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",28.563158,77.214664,India,2021,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",28.574828,77.229011,India,2021,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",7.07034,-73.070856,Colombia,2021,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",24.780888,71.643988,India,2021,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",27.27615,77.723747,India,2021,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",3.543644,-73.702811,Colombia,2021,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",8.302521,-82.080893,Panama,2021,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",28.691076,76.940225,India,2021,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",6.079883,100.357379,Malaysia,2021,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",28.15239,97.004722,India,2021,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",18.937107,82.076942,India,2020,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",24.045429,70.145581,India,2020,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",27.164154,77.528654,India,2020,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Iraq,2020,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",14.81333,78.295358,India,2020,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",-5.996965,39.347191,"Tanzania, United Republic of",2020,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",22.266126,70.105937,India,2020,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",18.579023,73.785991,India,2020,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",30.677852,76.709165,India,2020,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,India,2020,Unknown,PRESERVED_SPECIMEN
"Bos indicus Linnaeus, 1758",22.799706,86.282643,India,2020,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,India,2020,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,India,2020,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,India,2020,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,India,2020,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,India,2020,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,India,2020,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",10.22604,-61.473391,Trinidad and Tobago,2020,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",19.447904,-103.95352,Mexico,2020,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",12.43,8.52,Nigeria,2020,Unknown,PRESERVED_SPECIMEN
"Bos indicus Linnaeus, 1758",12.43,8.52,Nigeria,2020,Unknown,PRESERVED_SPECIMEN
"Bos indicus Linnaeus, 1758",12.43,8.52,Nigeria,2020,Unknown,PRESERVED_SPECIMEN
"Bos indicus Linnaeus, 1758",12.43,8.52,Nigeria,2020,Unknown,PRESERVED_SPECIMEN
"Bos indicus Linnaeus, 1758",12.43,8.52,Nigeria,2020,Unknown,PRESERVED_SPECIMEN
"Bos indicus Linnaeus, 1758",12.43,8.52,Nigeria,2020,Unknown,PRESERVED_SPECIMEN
"Bos indicus Linnaeus, 1758",12.43,8.52,Nigeria,2020,Unknown,PRESERVED_SPECIMEN
"Bos indicus Linnaeus, 1758",12.43,8.52,Nigeria,2020,Unknown,PRESERVED_SPECIMEN
"Bos indicus Linnaeus, 1758",12.43,8.52,Nigeria,2020,Unknown,PRESERVED_SPECIMEN
"Bos indicus Linnaeus, 1758",12.43,8.52,Nigeria,2020,Unknown,PRESERVED_SPECIMEN
"Bos indicus Linnaeus, 1758",12.43,8.52,Nigeria,2020,Unknown,PRESERVED_SPECIMEN
"Bos indicus Linnaeus, 1758",12.43,8.52,Nigeria,2020,Unknown,PRESERVED_SPECIMEN
"Bos indicus Linnaeus, 1758",-12.139472,132.932486,Australia,2020,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",23.25797,69.669693,India,2020,iNaturalist research-grade observations,HUMAN_OBSERVATION
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Pakistan,2020,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Pakistan,2020,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Pakistan,2020,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Pakistan,2020,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Pakistan,2020,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Pakistan,2020,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Pakistan,2020,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Pakistan,2020,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Pakistan,2020,Unknown,MATERIAL_SAMPLE
