FamilyID	wild_yak	takin	water_buffalo
fam10800	2	2	2
fam10801	2	2	2
fam10802	2	2	2
fam10803	2	2	2
fam10804	2	2	2
fam10805	2	2	2
fam10806	2	2	2
fam10807	2	2	2
fam10808	2	2	2
fam10809	2	2	2
fam10810	2	2	2
fam10811	2	2	2
fam10812	2	2	2
fam10813	2	2	2
fam10814	2	2	2
fam10815	2	2	2
fam10816	2	2	2
fam10817	2	2	2
fam10818	2	2	2
fam10819	2	2	2
fam10820	2	2	2
fam10821	2	2	2
fam10822	2	2	2
fam10823	2	2	2
fam10824	2	2	2
fam10825	2	2	2
fam10826	2	2	2
fam10827	2	2	2
fam10828	2	2	2
fam10829	2	2	2
fam10830	2	2	2
fam10831	2	2	2
fam10832	2	2	2
fam10833	2	2	2
fam10834	2	2	2
fam10835	2	2	2
fam10836	2	2	2
fam10837	2	2	2
fam10838	2	2	2
fam10839	2	2	2
fam10840	2	2	2
fam10841	2	2	2
fam10842	2	2	2
fam10843	2	2	2
fam10844	2	2	2
fam10845	2	2	2
fam10846	2	2	2
fam10847	2	2	2
fam10848	2	2	2
fam10849	2	2	2
fam10850	2	2	2
fam10851	2	2	2
fam10852	2	2	2
fam10853	2	2	2
fam10854	2	2	2
fam10855	2	2	2
fam10856	2	2	2
fam10857	2	2	2
fam10858	2	2	2
fam10859	2	2	2
fam10860	2	2	2
fam10861	2	2	2
fam10862	2	2	2
fam10863	2	2	2
fam10864	2	2	2
fam10865	2	2	2
fam10866	2	2	2
fam10867	2	2	2
fam10868	2	2	2
fam10869	2	2	2
fam10870	2	2	2
fam10871	2	2	2
fam10872	2	2	2
fam10873	2	2	2
fam10874	2	2	2
fam10875	2	2	2
fam10876	2	2	2
fam10877	2	2	2
fam10878	2	2	2
fam10879	2	2	2
fam10880	2	2	2
fam10881	2	2	2
fam10882	2	2	2
fam10883	2	2	2
fam10884	2	2	2
fam10885	2	2	2
fam10886	2	2	2
fam10887	2	2	2
fam10888	2	2	2
fam10889	2	2	2
fam10890	2	2	2
fam10891	2	2	2
fam10892	2	2	2
fam10893	2	2	2
fam10894	2	2	2
fam10895	2	2	2
fam10896	2	2	2
fam10897	2	2	2
fam10898	2	2	2
fam10899	2	2	2
fam10900	2	2	2
fam10901	2	2	2
fam10902	2	2	2
fam10903	2	2	2
fam10904	2	2	2
fam10905	2	2	2
fam10906	2	2	2
fam10907	2	2	2
fam10908	2	2	2
fam10909	2	2	2
fam10910	2	2	2
fam10911	2	2	2
fam10912	2	2	2
fam10913	2	2	2
fam10914	2	2	2
fam10915	2	2	2
fam10916	2	2	2
fam10917	2	2	2
fam10918	2	2	2
fam10919	2	2	2
fam10920	2	2	2
fam10921	2	2	2
fam10922	2	2	2
fam10923	2	2	2
fam10924	2	2	2
fam10925	2	2	2
fam10926	2	2	2
fam10927	2	2	2
fam10928	2	2	2
fam10929	2	2	2
fam10930	2	2	2
fam10931	2	2	2
fam10932	2	2	2
fam10933	2	2	2
fam10934	2	2	2
fam10935	2	2	2
fam10936	2	2	2
fam10937	2	2	2
fam10938	2	2	2
fam10939	2	2	2
fam10940	2	2	2
fam10941	2	2	2
fam10942	2	2	2
fam10943	2	2	2
fam10944	2	2	2
fam10945	2	2	2
fam10946	2	2	2
fam10947	2	2	2
fam10948	2	2	2
fam10949	2	2	2
fam10950	2	2	2
fam10951	2	2	2
fam10952	2	2	2
fam10953	2	2	2
fam10954	2	2	2
fam10955	2	2	2
fam10956	2	2	2
fam10957	2	2	2
fam10958	2	2	2
fam10959	2	2	2
fam10960	2	2	2
fam10961	2	2	2
fam10962	2	2	2
fam10963	2	2	2
fam10964	2	2	2
fam10965	2	2	2
fam10966	2	2	2
fam10967	2	2	2
fam10968	2	2	2
fam10969	2	2	2
fam10970	2	2	2
fam10971	2	2	2
fam10972	2	2	2
fam10973	2	2	2
fam10974	2	2	2
fam10975	2	2	2
fam10976	2	2	2
fam10977	2	2	2
fam10978	2	2	2
fam10979	2	2	2
fam10980	2	2	2
fam10981	2	2	2
fam10982	2	2	2
fam10983	2	2	2
fam10984	2	2	2
fam10985	2	2	2
fam10986	2	2	2
fam10987	2	2	2
fam10988	2	2	2
fam10989	2	2	2
fam10990	2	2	2
fam10991	2	2	2
fam10992	2	2	2
fam10993	2	2	2
fam10994	2	2	2
fam10995	2	2	2
fam10996	2	2	2
fam10997	2	2	2
fam10998	2	2	2
fam10999	2	2	2
fam11000	2	2	2
fam11001	2	2	2
fam11002	2	2	2
fam11003	2	2	2
fam11004	2	2	2
fam11005	2	2	2
fam11006	2	2	2
fam11007	2	2	2
fam11008	2	2	2
fam11009	2	2	2
fam11010	2	2	2
fam11011	2	2	2
fam11012	2	2	2
fam11013	2	2	2
fam11014	2	2	2
fam11015	2	2	2
fam11016	2	2	2
fam11017	2	2	2
fam11018	2	2	2
fam11019	2	2	2
fam11020	2	2	2
fam11021	2	2	2
fam11022	2	2	2
fam11023	2	2	2
fam11024	2	2	2
fam11025	2	2	2
fam11026	2	2	2
fam11027	2	2	2
fam11028	2	2	2
fam11029	2	2	2
fam11030	2	2	2
fam11031	2	2	2
fam11032	2	2	2
fam11033	2	2	2
fam11034	2	2	2
fam11035	2	2	2
fam11036	2	2	2
fam11037	2	2	2
fam11038	2	2	2
fam11039	2	2	2
fam11040	2	2	2
fam11041	2	2	2
fam11042	2	2	2
fam11043	2	2	2
fam11044	2	2	2
fam11045	2	2	2
fam11046	2	2	2
fam11047	2	2	2
fam11048	2	2	2
fam11049	2	2	2
fam11050	2	2	2
fam11051	2	2	2
fam11052	2	2	2
fam11053	2	2	2
fam11054	2	2	2
fam11055	2	2	2
fam11056	2	2	2
fam11057	2	2	2
fam11058	2	2	2
fam11059	2	2	2
fam11060	2	2	2
fam11061	2	2	2
fam11062	2	2	2
fam11063	2	2	2
fam11064	2	2	2
fam11065	2	2	2
fam11066	2	2	2
fam11067	2	2	2
fam11068	2	2	2
fam11069	2	2	2
fam11070	2	2	2
fam11071	2	2	2
fam11072	2	2	2
fam11073	2	2	2
fam11074	2	2	2
fam11075	2	2	2
fam11076	2	2	2
fam11077	2	2	2
fam11078	2	2	2
fam11079	2	2	2
fam11080	2	2	2
fam11081	2	2	2
fam11082	2	2	2
fam11083	2	2	2
fam11084	2	2	2
fam11085	2	2	2
fam11086	2	2	2
fam11087	2	2	2
fam11088	2	2	2
fam11089	2	2	2
fam11090	2	2	2
fam11091	2	2	2
fam11092	2	2	2
fam11093	2	2	2
fam11094	2	2	2
fam11095	2	2	2
fam11096	2	2	2
fam11097	2	2	2
fam11098	2	2	2
fam11099	2	2	2
fam11100	2	2	2
fam11101	2	2	2
fam11102	2	2	2
fam11103	2	2	2
fam11104	2	2	2
fam11105	2	2	2
fam11106	2	2	2
fam11107	2	2	2
fam11108	2	2	2
fam11109	2	2	2
fam11110	2	2	2
fam11111	2	2	2
fam11112	2	2	2
fam11113	2	2	2
fam11114	2	2	2
fam11115	2	2	2
fam11116	2	2	2
fam11117	2	2	2
fam11118	2	2	2
fam11119	2	2	2
fam11120	2	2	2
fam11121	2	2	2
fam11122	2	2	2
fam11123	2	2	2
fam11124	2	2	2
fam11125	2	2	2
fam11126	2	2	2
fam11127	2	2	2
fam11128	2	2	2
fam11129	2	2	2
fam11130	2	2	2
fam11131	2	2	2
fam11132	2	2	2
fam11133	2	2	2
fam11134	2	2	2
fam11135	2	2	2
fam11136	2	2	2
fam11137	2	2	2
fam11138	2	2	2
fam11139	2	2	2
fam11140	2	2	2
fam11141	2	2	2
fam11142	2	2	2
fam11143	2	2	2
fam11144	2	2	2
fam11145	2	2	2
fam11146	2	2	2
fam11147	2	2	2
fam11148	2	2	2
fam11149	2	2	2
fam11150	2	2	2
fam11151	2	2	2
fam11152	2	2	2
fam11153	2	2	2
fam11154	2	2	2
fam11155	2	2	2
fam11156	2	2	2
fam11157	2	2	2
fam11158	2	2	2
fam11159	2	2	2
fam11160	2	2	2
fam11161	2	2	2
fam11162	2	2	2
fam11163	2	2	2
fam11164	2	2	2
fam11165	2	2	2
fam11166	2	2	2
fam11167	2	2	2
fam11168	2	2	2
fam11169	2	2	2
fam11170	2	2	2
fam11171	2	2	2
fam11172	2	2	2
fam11173	2	2	2
fam11174	2	2	2
fam11175	2	2	2
fam11176	2	2	2
fam11177	2	2	2
fam11178	2	2	2
fam11179	2	2	2
fam11180	2	2	2
fam11181	2	2	2
fam11182	2	2	2
fam11183	2	2	2
fam11184	2	2	2
fam11185	2	2	2
fam11186	2	2	2
fam11187	2	2	2
fam11188	2	2	2
fam11189	2	2	2
fam11190	2	2	2
fam11191	2	2	2
fam11192	2	2	2
fam11193	2	2	2
fam11194	2	2	2
fam11195	2	2	2
fam11196	2	2	2
fam11197	2	2	2
fam11198	2	2	2
fam11199	2	2	2
fam11200	2	2	2
fam11201	2	2	2
fam11202	2	2	2
fam11203	2	2	2
fam11204	2	2	2
fam11205	2	2	2
fam11206	2	2	2
fam11207	2	2	2
fam11208	2	2	2
fam11209	2	2	2
fam11210	2	2	2
fam11211	2	2	2
fam11212	2	2	2
fam11213	2	2	2
fam11214	2	2	2
fam11215	2	2	2
fam11216	2	2	2
fam11217	2	2	2
fam11218	2	2	2
fam11219	2	2	2
fam11220	2	2	2
fam11221	2	2	2
fam11222	2	2	2
fam11223	2	2	2
fam11224	2	2	2
fam11225	2	2	2
fam11226	2	2	2
fam11227	2	2	2
fam11228	2	2	2
fam11229	2	2	2
fam11230	2	2	2
fam11231	2	2	2
fam11232	2	2	2
fam11233	2	2	2
fam11234	2	2	2
fam11235	2	2	2
fam11236	2	2	2
fam11237	2	2	2
fam11238	2	2	2
fam11239	2	2	2
fam11240	2	2	2
fam11241	2	2	2
fam11242	2	2	2
fam11243	2	2	2
fam11244	2	2	2
fam11245	2	2	2
fam11246	2	2	2
fam11247	2	2	2
fam11248	2	2	2
fam11249	2	2	2
fam11250	2	2	2
fam11251	2	2	2
fam11252	2	2	2
fam11253	2	2	2
fam11254	2	2	2
fam11255	2	2	2
fam11256	2	2	2
fam11257	2	2	2
fam11258	2	2	2
fam11259	2	2	2
fam11260	2	2	2
fam11261	2	2	2
fam11262	2	2	2
fam11263	2	2	2
fam11264	2	2	2
fam11265	2	2	2
fam11266	2	2	2
fam11267	2	2	2
fam11268	2	2	2
fam11269	2	2	2
fam11270	2	2	2
fam11271	2	2	2
fam11272	2	2	2
fam11273	2	2	2
fam11274	2	2	2
fam11275	2	2	2
fam11276	2	2	2
fam11277	2	2	2
fam11278	2	2	2
fam11279	2	2	2
fam11280	2	2	2
fam11281	2	2	2
fam11282	2	2	2
fam11283	2	2	2
fam11284	2	2	2
fam11285	2	2	2
fam11286	2	2	2
fam11287	2	2	2
fam11288	2	2	2
fam11289	2	2	2
fam11290	2	2	2
fam11291	2	2	2
fam11292	2	2	2
fam11293	2	2	2
fam11294	2	2	2
fam11295	2	2	2
fam11296	2	2	2
fam11297	2	2	2
fam11298	2	2	2
fam11299	2	2	2
fam11300	2	2	2
fam11301	2	2	2
fam11302	2	2	2
fam11303	2	2	2
fam11304	2	2	2
fam11305	2	2	2
fam11306	2	2	2
fam11307	2	2	2
fam11308	2	2	2
fam11309	2	2	2
fam11310	2	2	2
fam11311	2	2	2
fam11312	2	2	2
fam11313	2	2	2
fam11314	2	2	2
fam11315	2	2	2
fam11316	2	2	2
fam11317	2	2	2
fam11318	2	2	2
fam11319	2	2	2
fam11320	2	2	2
fam11321	2	2	2
fam11322	2	2	2
fam11323	2	2	2
fam11324	2	2	2
fam11325	2	2	2
fam11326	2	2	2
fam11327	2	2	2
fam11328	2	2	2
fam11329	2	2	2
fam11330	2	2	2
fam11331	2	2	2
fam11332	2	2	2
fam11333	2	2	2
fam11334	2	2	2
fam11335	2	2	2
fam11336	2	2	2
fam11337	2	2	2
fam11338	2	2	2
fam11339	2	2	2
fam11340	2	2	2
fam11341	2	2	2
fam11342	2	2	2
fam11343	2	2	2
fam11344	2	2	2
fam11345	2	2	2
fam11346	2	2	2
fam11347	2	2	2
fam11348	2	2	2
fam11349	2	2	2
fam11350	2	2	2
fam11351	2	2	2
fam11352	2	2	2
fam11353	2	2	2
fam11354	2	2	2
fam11355	2	2	2
fam11356	2	2	2
fam11357	2	2	2
fam11358	2	2	2
fam11359	2	2	2
fam11360	2	2	2
fam11361	2	2	2
fam11362	2	2	2
fam11363	2	2	2
fam11364	2	2	2
fam11365	2	2	2
fam11366	2	2	2
fam11367	2	2	2
fam11368	2	2	2
fam11369	2	2	2
fam11370	2	2	2
fam11371	2	2	2
fam11372	2	2	2
fam11373	2	2	2
fam11374	2	2	2
fam11375	2	2	2
fam11376	2	2	2
fam11377	2	2	2
fam11378	2	2	2
fam11379	2	2	2
fam11380	2	2	2
fam11381	2	2	2
fam11382	2	2	2
fam11383	2	2	2
fam11384	2	2	2
fam11385	2	2	2
fam11386	2	2	2
fam11387	2	2	2
fam11388	2	2	2
fam11389	2	2	2
fam11390	2	2	2
fam11391	2	2	2
fam11392	2	2	2
fam11393	2	2	2
fam11394	2	2	2
fam11395	2	2	2
fam11396	2	2	2
fam11397	2	2	2
fam11398	2	2	2
fam11399	2	2	2
fam11400	2	2	2
fam11401	2	2	2
fam11402	2	2	2
fam11403	2	2	2
fam11404	2	2	2
fam11405	2	2	2
fam11406	2	2	2
fam11407	2	2	2
fam11408	2	2	2
fam11409	2	2	2
fam11410	2	2	2
fam11411	2	2	2
fam11412	2	2	2
fam11413	2	2	2
fam11414	2	2	2
fam11415	2	2	2
fam11416	2	2	2
fam11417	2	2	2
fam11418	2	2	2
fam11419	2	2	2
fam11420	2	2	2
fam11421	2	2	2
fam11422	2	2	2
fam11423	2	2	2
fam11424	2	2	2
fam11425	2	2	2
fam11426	2	2	2
fam11427	2	2	2
fam11428	2	2	2
fam11429	2	2	2
fam11430	2	2	2
fam11431	2	2	2
fam11432	2	2	2
fam11433	2	2	2
fam11434	2	2	2
fam11435	2	2	2
fam11436	2	2	2
fam11437	2	2	2
fam11438	2	2	2
fam11439	2	2	2
fam11440	2	2	2
fam11441	2	2	2
fam11442	2	2	2
fam11443	2	2	2
fam11444	2	2	2
fam11445	2	2	2
fam11446	2	2	2
fam11447	2	2	2
fam11448	2	2	2
fam11449	2	2	2
fam11450	2	2	2
fam11451	2	2	2
fam11452	2	2	2
fam11453	2	2	2
fam11454	2	2	2
fam11455	2	2	2
fam11456	2	2	2
fam11457	2	2	2
fam11458	2	2	2
fam11459	2	2	2
fam11460	2	2	2
fam11461	2	2	2
fam11462	2	2	2
fam11463	2	2	2
fam11464	2	2	2
fam11465	2	2	2
fam11466	2	2	2
fam11467	2	2	2
fam11468	2	2	2
fam11469	2	2	2
fam11470	2	2	2
fam11471	2	2	2
fam11472	2	2	2
fam11473	2	2	2
fam11474	2	2	2
fam11475	2	2	2
fam11476	2	2	2
fam11477	2	2	2
fam11478	2	2	2
fam11479	2	2	2
fam11480	2	2	2
fam11481	2	2	2
fam11482	2	2	2
fam11483	2	2	2
fam11484	2	2	2
fam11485	2	2	2
fam11486	2	2	2
fam11487	2	2	2
fam11488	2	2	2
fam11489	2	2	2
fam11490	2	2	2
fam11491	2	2	2
fam11492	2	2	2
fam11493	2	2	2
fam11494	2	2	2
fam11495	2	2	2
fam11496	2	2	2
fam11497	2	2	2
fam11498	2	2	2
fam11499	2	2	2
fam11500	2	2	2
fam11501	2	2	2
fam11502	2	2	2
fam11503	2	2	2
fam11504	2	2	2
fam11505	2	2	2
fam11506	2	2	2
fam11507	2	2	2
fam11508	2	2	2
fam11509	2	2	2
fam11510	2	2	2
fam11511	2	2	2
fam11512	2	2	2
fam11513	2	2	2
fam11514	2	2	2
fam11515	2	2	2
fam11516	2	2	2
fam11517	2	2	2
fam11518	2	2	2
fam11519	2	2	2
fam11520	2	2	2
fam11521	2	2	2
fam11522	2	2	2
fam11523	2	2	2
fam11524	2	2	2
fam11525	2	2	2
fam11526	2	2	2
fam11527	2	2	2
fam11528	2	2	2
fam11529	2	2	2
fam11530	2	2	2
fam11531	2	2	2
fam11532	2	2	2
fam11533	2	2	2
fam11534	2	2	2
fam11535	2	2	2
fam11536	2	2	2
fam11537	2	2	2
fam11538	2	2	2
fam11539	2	2	2
fam11540	2	2	2
fam11541	2	2	2
fam11542	2	2	2
fam11543	2	2	2
fam11544	2	2	2
fam11545	2	2	2
fam11546	2	2	2
fam11547	2	2	2
fam11548	2	2	2
fam11549	2	2	2
fam11550	2	2	2
fam11551	2	2	2
fam11552	2	2	2
fam11553	2	2	2
fam11554	2	2	2
fam11555	2	2	2
fam11556	2	2	2
fam11557	2	2	2
fam11558	2	2	2
fam11559	2	2	2
fam11560	2	2	2
fam11561	2	2	2
fam11562	2	2	2
fam11563	2	2	2
fam11564	2	2	2
fam11565	2	2	2
fam11566	2	2	2
fam11567	2	2	2
fam11568	2	2	2
fam11569	2	2	2
fam11570	2	2	2
fam11571	2	2	2
fam11572	2	2	2
fam11573	2	2	2
fam11574	2	2	2
fam11575	2	2	2
fam11576	2	2	2
fam11577	2	2	2
fam11578	2	2	2
fam11579	2	2	2
fam11580	2	2	2
fam11581	2	2	2
fam11582	2	2	2
fam11583	2	2	2
fam11584	2	2	2
fam11585	2	2	2
fam11586	2	2	2
fam11587	2	2	2
fam11588	2	2	2
fam11589	2	2	2
fam11590	2	2	2
fam11591	2	2	2
fam11592	2	2	2
fam11593	2	2	2
fam11594	2	2	2
fam11595	2	2	2
fam11596	2	2	2
fam11597	2	2	2
fam11598	2	2	2
fam11599	2	2	2
fam11600	2	2	2
fam11601	2	2	2
fam11602	2	2	2
fam11603	2	2	2
fam11604	2	2	2
fam11605	2	2	2
fam11606	2	2	2
fam11607	2	2	2
fam11608	2	2	2
fam11609	2	2	2
fam11610	2	2	2
fam11611	2	2	2
fam11612	2	2	2
fam11613	2	2	2
fam11614	2	2	2
fam11615	2	2	2
fam11616	2	2	2
fam11617	2	2	2
fam11618	2	2	2
fam11619	2	2	2
fam11620	2	2	2
fam11621	2	2	2
fam11622	2	2	2
fam11623	2	2	2
fam11624	2	2	2
fam11625	2	2	2
fam11626	2	2	2
fam11627	2	2	2
fam11628	2	2	2
fam11629	2	2	2
fam11630	2	2	2
fam11631	2	2	2
fam11632	2	2	2
fam11633	2	2	2
fam11634	2	2	2
fam11635	2	2	2
fam11636	2	2	2
fam11637	2	2	2
fam11638	2	2	2
fam11639	2	2	2
fam11640	2	2	2
fam11641	2	2	2
fam11642	2	2	2
fam11643	2	2	2
fam11644	2	2	2
fam11645	2	2	2
fam11646	2	2	2
fam11647	2	2	2
fam11648	2	2	2
fam11649	2	2	2
fam11650	2	2	2
fam11651	2	2	2
fam11652	2	2	2
fam11653	2	2	2
fam11654	2	2	2
fam11655	2	2	2
fam11656	2	2	2
fam11657	2	2	2
fam11658	2	2	2
fam11659	2	2	2
fam11660	2	2	2
fam11661	2	2	2
fam11662	2	2	2
fam11663	2	2	2
fam11664	2	2	2
fam11665	2	2	2
fam11666	2	2	2
fam11667	2	2	2
fam11668	2	2	2
fam11669	2	2	2
fam11670	2	2	2
fam11671	2	2	2
fam11672	2	2	2
fam11673	2	2	2
fam11674	2	2	2
fam11675	2	2	2
fam11676	2	2	2
fam11677	2	2	2
fam11678	2	2	2
fam11679	2	2	2
fam11680	2	2	2
fam11681	2	2	2
fam11682	2	2	2
fam11683	2	2	2
fam11684	2	2	2
fam11685	2	2	2
fam11686	2	2	2
fam11687	2	2	2
fam11688	2	2	2
fam11689	2	2	2
fam11690	2	2	2
fam11691	2	2	2
fam11692	2	2	2
fam11693	2	2	2
fam11694	2	2	2
fam11695	2	2	2
fam11696	2	2	2
fam11697	2	2	2
fam11698	2	2	2
fam11699	2	2	2
fam11700	2	2	2
fam11701	2	2	2
fam11702	2	2	2
fam11703	2	2	2
fam11704	2	2	2
fam11705	2	2	2
fam11706	2	2	2
fam11707	2	2	2
fam11708	2	2	2
fam11709	2	2	2
fam11710	2	2	2
fam11711	2	2	2
fam11712	2	2	2
fam11713	2	2	2
fam11714	2	2	2
fam11715	2	2	2
fam11716	2	2	2
fam11717	2	2	2
fam11718	2	2	2
fam11719	2	2	2
fam11720	2	2	2
fam11721	2	2	2
fam11722	2	2	2
fam11723	2	2	2
fam11724	2	2	2
fam11725	2	2	2
fam11726	2	2	2
fam11727	2	2	2
fam11728	2	2	2
fam11729	2	2	2
fam11730	2	2	2
fam11731	2	2	2
fam11732	2	2	2
fam11733	2	2	2
fam11734	2	2	2
fam11735	2	2	2
fam11736	2	2	2
fam11737	2	2	2
fam11738	2	2	2
fam11739	2	2	2
fam11740	2	2	2
fam11741	2	2	2
fam11742	2	2	2
fam11743	2	2	2
fam11744	2	2	2
fam11745	2	2	2
fam11746	2	2	2
fam11747	2	2	2
fam11748	2	2	2
fam11749	2	2	2
fam11750	2	2	2
fam11751	2	2	2
fam11752	2	2	2
fam11753	2	2	2
fam11754	2	2	2
fam11755	2	2	2
fam11756	2	2	2
fam11757	2	2	2
fam11758	2	2	2
fam11759	2	2	2
fam11760	2	2	2
fam11761	2	2	2
fam11762	2	2	2
fam11763	2	2	2
fam11764	2	2	2
fam11765	2	2	2
fam11766	2	2	2
fam11767	2	2	2
fam11768	2	2	2
fam11769	2	2	2
fam11770	2	2	2
fam11771	2	2	2
fam11772	2	2	2
fam11773	2	2	2
fam11774	2	2	2
fam11775	2	2	2
fam11776	2	2	2
fam11777	2	2	2
fam11778	2	2	2
fam11779	2	2	2
fam11780	2	2	2
fam11781	2	2	2
fam11782	2	2	2
fam11783	2	2	2
fam11784	2	2	2
fam11785	2	2	2
fam11786	2	2	2
fam11787	2	2	2
fam11788	2	2	2
fam11789	2	2	2
fam11790	2	2	2
fam11791	2	2	2
fam11792	2	2	2
fam11793	2	2	2
fam11794	2	2	2
fam11795	2	2	2
fam11796	2	2	2
fam11797	2	2	2
fam11798	2	2	2
fam11799	2	2	2
fam11800	2	2	2
fam11801	2	2	2
fam11802	2	2	2
fam11803	2	2	2
fam11804	2	2	2
fam11805	2	2	2
fam11806	2	2	2
fam11807	2	2	2
fam11808	2	2	2
fam11809	2	2	2
fam11810	2	2	2
fam11811	2	2	2
fam11812	2	2	2
fam11813	2	2	2
fam11814	2	2	2
fam11815	2	2	2
fam11816	2	2	2
fam11817	2	2	2
fam11818	2	2	2
fam11819	2	2	2
fam11820	2	2	2
fam11821	2	2	2
fam11822	2	2	2
fam11823	2	2	2
fam11824	2	2	2
fam11825	2	2	2
fam11826	2	2	2
fam11827	2	2	2
fam11828	2	2	2
fam11829	2	2	2
fam11830	2	2	2
fam11831	2	2	2
fam11832	2	2	2
fam11833	2	2	2
fam11834	2	2	2
fam11835	2	2	2
fam11836	2	2	2
fam11837	2	2	2
fam11838	2	2	2
fam11839	2	2	2
fam11840	2	2	2
fam11841	2	2	2
fam11842	2	2	2
fam11843	2	2	2
fam11844	2	2	2
fam11845	2	2	2
fam11846	2	2	2
fam11847	2	2	2
fam11848	2	2	2
fam11849	2	2	2
fam11850	2	2	2
fam11851	2	2	2
fam11852	2	2	2
fam11853	2	2	2
fam11854	2	2	2
fam11855	2	2	2
fam11856	2	2	2
fam11857	2	2	2
fam11858	2	2	2
fam11859	2	2	2
fam11860	2	2	2
fam11861	2	2	2
fam11862	2	2	2
fam11863	2	2	2
fam11864	2	2	2
fam11865	2	2	2
fam11866	2	2	2
fam11867	2	2	2
fam11868	2	2	2
fam11869	2	2	2
fam11870	2	2	2
fam11871	2	2	2
fam11872	2	2	2
fam11873	2	2	2
fam11874	2	2	2
fam11875	2	2	2
fam11876	2	2	2
fam11877	2	2	2
fam11878	2	2	2
fam11879	2	2	2
fam11880	2	2	2
fam11881	2	2	2
fam11882	2	2	2
fam11883	2	2	2
fam11884	2	2	2
fam11885	2	2	2
fam11886	2	2	2
fam11887	2	2	2
fam11888	2	2	2
fam11889	2	2	2
fam11890	2	2	2
fam11891	2	2	2
fam11892	2	2	2
fam11893	2	2	2
fam11894	2	2	2
fam11895	2	2	2
fam11896	2	2	2
fam11897	2	2	2
fam11898	2	2	2
fam11899	2	2	2
fam11900	2	2	2
fam11901	2	2	2
fam11902	2	2	2
fam11903	2	2	2
fam11904	2	2	2
fam11905	2	2	2
fam11906	2	2	2
fam11907	2	2	2
fam11908	2	2	2
fam11909	2	2	2
fam11910	2	2	2
fam11911	2	2	2
fam11912	2	2	2
fam11913	2	2	2
fam11914	2	2	2
fam11915	2	2	2
fam11916	2	2	2
fam11917	2	2	2
fam11918	2	2	2
fam11919	2	2	2
fam11920	2	2	2
fam11921	2	2	2
fam11922	2	2	2
fam11923	2	2	2
fam11924	2	2	2
fam11925	2	2	2
fam11926	2	2	2
fam11927	2	2	2
fam11928	2	2	2
fam11929	2	2	2
fam11930	2	2	2
fam11931	2	2	2
fam11932	2	2	2
fam11933	2	2	2
fam11934	2	2	2
fam11935	2	2	2
fam11936	2	2	2
fam11937	2	2	2
fam11938	2	2	2
fam11939	2	2	2
fam11940	2	2	2
fam11941	2	2	2
fam11942	2	2	2
fam11943	2	2	2
fam11944	2	2	2
fam11945	2	2	2
fam11946	2	2	2
fam11947	2	2	2
fam11948	2	2	2
fam11949	2	2	2
fam11950	2	2	2
fam11951	2	2	2
fam11952	2	2	2
fam11953	2	2	2
fam11954	2	2	2
fam11955	2	2	2
fam11956	2	2	2
fam11957	2	2	2
fam11958	2	2	2
fam11959	2	2	2
fam11960	2	2	2
fam11961	2	2	2
fam11962	2	2	2
fam11963	2	2	2
fam11964	2	2	2
fam11965	2	2	2
fam11966	2	2	2
fam11967	2	2	2
fam11968	2	2	2
fam11969	2	2	2
fam11970	2	2	2
fam11971	2	2	2
fam11972	2	2	2
fam11973	2	2	2
fam11974	2	2	2
fam11975	2	2	2
fam11976	2	2	2
fam11977	2	2	2
fam11978	2	2	2
fam11979	2	2	2
fam11980	2	2	2
fam11981	2	2	2
fam11982	2	2	2
fam11983	2	2	2
fam11984	2	2	2
fam11985	2	2	2
fam11986	2	2	2
fam11987	2	2	2
fam11988	2	2	2
fam11989	2	2	2
fam11990	2	2	2
fam11991	2	2	2
fam11992	2	2	2
fam11993	2	2	2
fam11994	2	2	2
fam11995	2	2	2
fam11996	2	2	2
fam11997	2	2	2
fam11998	2	2	2
fam11999	2	2	2
fam12000	2	2	2
fam12001	2	2	2
fam12002	2	2	2
fam12003	2	2	2
fam12004	2	2	2
fam12005	2	2	2
fam12006	2	2	2
fam12007	2	2	2
fam12008	2	2	2
fam12009	2	2	2
fam12010	2	2	2
fam12011	2	2	2
fam12012	2	2	2
fam12013	2	2	2
fam12014	2	2	2
fam12015	2	2	2
fam12016	2	2	2
fam12017	2	2	2
fam12018	2	2	2
fam12019	2	2	2
fam12020	2	2	2
fam12021	2	2	2
fam12022	2	2	2
fam12023	2	2	2
fam12024	2	2	2
fam12025	2	2	2
fam12026	2	2	2
fam12027	2	2	2
fam12028	2	2	2
fam12029	2	2	2
fam12030	2	2	2
fam12031	2	2	2
fam12032	2	2	2
fam12033	2	2	2
fam12034	2	2	2
fam12035	2	2	2
fam12036	2	2	2
fam12037	2	2	2
fam12038	2	2	2
fam12039	2	2	2
fam12040	2	2	2
fam12041	2	2	2
fam12042	2	2	2
fam12043	2	2	2
fam12044	2	2	2
fam12045	2	2	2
fam12046	2	2	2
fam12047	2	2	2
fam12048	2	2	2
fam12049	2	2	2
fam12050	2	2	2
fam12051	2	2	2
fam12052	2	2	2
fam12053	2	2	2
fam12054	2	2	2
fam12055	2	2	2
fam12056	2	2	2
fam12057	2	2	2
fam12058	2	2	2
fam12059	2	2	2
fam12060	2	2	2
fam12061	2	2	2
fam12062	2	2	2
fam12063	2	2	2
fam12064	2	2	2
fam12065	2	2	2
fam12066	2	2	2
fam12067	2	2	2
fam12068	2	2	2
fam12069	2	2	2
